i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_216;pos:398.4779,60,34.8623;rot:0,264.998,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_217;pos:-34.8623,60,-398.4779;rot:0,185.0045,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_218;pos:-103.5276,60,-386.3703;rot:0,195.0053,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_219;pos:-169.0473,60,-362.523;rot:0,205.0006,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_220;pos:-229.4306,60,-327.661;rot:0,215.0001,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_221;pos:-282.8427,60,-282.8427;rot:0,224.9987,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_222;pos:-327.661,60,-229.4306;rot:0,235.003,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_223;pos:-362.523,60,-169.0473;rot:0,245.0024,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_224;pos:-386.3703,60,-103.5276;rot:0,254.998,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_225;pos:-398.4779,60,-34.8623;rot:0,264.998,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_226;pos:34.8623,60,-398.4779;rot:0,174.9955,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_227;pos:103.5276,60,-386.3703;rot:0,164.9947,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_228;pos:169.0473,60,-362.523;rot:0,154.9994,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_229;pos:229.4306,60,-327.661;rot:0,144.9999,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_230;pos:282.8427,60,-282.8427;rot:0,135.0013,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_231;pos:327.661,60,-229.4306;rot:0,124.997,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_232;pos:362.523,60,-169.0473;rot:0,114.9976,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_233;pos:386.3703,60,-103.5276;rot:0,105.0019,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_234;pos:398.4779,60,-34.8623;rot:0,95.00195,0;m:cuboid;scl:2,2,1;t:metal1;til:0.5,0.5;clr:127,127,127,255;;
i:cuboid_235;pos:-103.5276,50,386.3703;rot:0,164.9947,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_236;pos:-169.0473,50,362.523;rot:0,154.9994,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_237;pos:-229.4306,50,327.661;rot:0,144.9999,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_238;pos:-282.8427,50,282.8427;rot:0,135.0013,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_239;pos:-327.661,50,229.4306;rot:0,124.997,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_240;pos:-362.523,50,169.0473;rot:0,114.9976,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_241;pos:-386.3703,50,103.5276;rot:0,105.0019,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_242;pos:-398.4779,50,34.8623;rot:0,95.00195,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_243;pos:103.5276,50,386.3703;rot:0,195.0053,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_244;pos:169.0473,50,362.523;rot:0,205.0006,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_245;pos:229.4306,50,327.661;rot:0,215.0001,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_246;pos:282.8427,50,282.8427;rot:0,224.9987,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_247;pos:327.661,50,229.4306;rot:0,235.003,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_248;pos:362.523,50,169.0473;rot:0,245.0024,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_249;pos:386.3703,50,103.5276;rot:0,254.998,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_250;pos:398.4779,50,34.8623;rot:0,264.998,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_251;pos:-34.8623,50,-398.4779;rot:0,185.0045,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_252;pos:-103.5276,50,-386.3703;rot:0,195.0053,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_253;pos:-169.0473,50,-362.523;rot:0,205.0006,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_254;pos:-229.4306,50,-327.661;rot:0,215.0001,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_255;pos:-282.8427,50,-282.8427;rot:0,224.9987,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_256;pos:-327.661,50,-229.4306;rot:0,235.003,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_257;pos:-362.523,50,-169.0473;rot:0,245.0024,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_258;pos:-386.3703,50,-103.5276;rot:0,254.998,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_259;pos:-398.4779,50,-34.8623;rot:0,264.998,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_260;pos:34.8623,50,-398.4779;rot:0,174.9955,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_261;pos:103.5276,50,-386.3703;rot:0,164.9947,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_262;pos:169.0473,50,-362.523;rot:0,154.9994,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_263;pos:229.4306,50,-327.661;rot:0,144.9999,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_264;pos:282.8427,50,-282.8427;rot:0,135.0013,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_265;pos:327.661,50,-229.4306;rot:0,124.997,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_266;pos:362.523,50,-169.0473;rot:0,114.9976,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_267;pos:386.3703,50,-103.5276;rot:0,105.0019,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_268;pos:398.4779,50,-34.8623;rot:0,95.00195,0;m:cuboid;scl:1,10,4;t:ice1;til:0.04,0.2;;
i:cuboid_269;pos:0,65,386.3703;rot:0,180,0;m:cuboid;scl:21,7,2;t:earth1;til:0.3,0.1;;
i:cuboid_270;pos:4,79,387;rot:0,180,15.93922;m:cuboid;scl:1,1.4,2;;
i:cuboid_271;pos:4,79,387.2;rot:0,180,15.93922;m:cuboid;scl:0.9,1.3,2;clr:0,0,0,255;;
i:cuboid_272;pos:4,79,387.4;rot:0,180,15.93922;m:cuboid;scl:0.8,1.2,2;clr:255,165,140,255;;
i:cuboid_273;pos:6,77.2,387.6;rot:0,180,15.93922;m:cuboid;scl:0.2,0.1,2;clr:0,0,0,255;;
i:cuboid_274;pos:1.5,78.5,387.6;rot:0,180,15.93922;m:cuboid;scl:0.2,0.1,2;clr:0,0,0,255;;
i:cuboid_275;pos:6,77.2,387.8;rot:0,180,15.93922;m:cuboid;scl:0.15,0.05,2;;
i:cuboid_276;pos:1.5,78.5,387.8;rot:0,180,15.93922;m:cuboid;scl:0.15,0.05,2;;
i:cuboid_277;pos:5.6,77.2,388;rot:0,180,15.93922;m:cuboid;scl:0.05,0.05,2;clr:0,0,0,255;;
i:cuboid_278;pos:1.1,78.5,388;rot:0,180,15.93922;m:cuboid;scl:0.05,0.05,2;clr:0,0,0,255;;
i:cuboid_279;pos:3.3,76,387.6;rot:0,180,15.93922;m:cuboid;scl:0.6,0.15,2;clr:0,0,0,255;;
i:cuboid_280;pos:3.3,76,387.8;rot:0,180,15.93922;m:cuboid;scl:0.55,0.1,2;clr:255,0,0,255;;
i:cuboid_281;pos:2.9,76.3,388;rot:0,180,15.93922;m:cuboid;scl:0.1,0.07,2;clr:0,0,0,255;;
i:cuboid_282;pos:2.9,76.3,388.2;rot:0,180,15.93922;m:cuboid;scl:0.05,0.03,2;;
i:cuboid_283;pos:0,60,388.2;rot:0,180,0;m:cuboid;scl:9,2.7,2;;
i:cylinder_284;pos:0,73.5,388.2;rot:270.0198,180,0;m:cylinder;scl:9,1,0.2;;
i:cuboid_285;pos:0,66.75,388.2;rot:0,180,0;m:cuboid;scl:10,0.45,2;;
i:cuboid_286;pos:0,57.75,388.2;rot:0,180,0;m:cuboid;scl:10,0.45,2;;
i:cuboid_287;pos:0,48.75,388.2;rot:0,180,0;m:cuboid;scl:10,0.45,2;;
i:cylinder_288;pos:0,46.5,388.2;rot:270.0198,180,0;m:cylinder;scl:10,1,0.2;;
i:cuboid_289;pos:0,60,388.4;rot:0,180,0;m:cuboid;scl:8.9,2.6,2;clr:0,0,0,255;;
i:cylinder_290;pos:0,73,388.4;rot:270.0198,180,0;m:cylinder;scl:8.9,1,0.2;clr:0,0,0,255;;
i:cuboid_291;pos:0,66.75,388.4;rot:0,180,0;m:cuboid;scl:9.9,0.35,2;clr:0,0,0,255;;
i:cuboid_292;pos:0,57.75,388.4;rot:0,180,0;m:cuboid;scl:9.9,0.35,2;clr:0,0,0,255;;
i:cuboid_293;pos:0,48.75,388.4;rot:0,180,0;m:cuboid;scl:9.9,0.35,2;clr:0,0,0,255;;
i:cylinder_294;pos:0,47,388.4;rot:270.0198,180,0;m:cylinder;scl:9.9,1,0.2;clr:0,0,0,255;;
i:cuboid_295;pos:0,60,388.6;rot:0,180,0;m:cuboid;scl:8.8,2.5,2;t:stone2;til:0.9,0.3;;
i:cylinder_296;pos:0,72.5,388.55;rot:270.0198,180,0;m:cylinder;scl:8.8,1,0.2;t:stone2;til:0.9,0.1;;
i:cuboid_297;pos:0,66.75,388.55;rot:0,180,0;m:cuboid;scl:9.8,0.25,2;t:stone2;til:0.9,0.3;;
i:cuboid_298;pos:0,57.75,388.55;rot:0,180,0;m:cuboid;scl:9.8,0.25,2;t:stone2;til:0.9,0.3;;
i:cuboid_299;pos:0,48.75,388.55;rot:0,180,0;m:cuboid;scl:9.8,0.25,2;t:stone2;til:0.9,0.3;;
i:cylinder_300;pos:0,47.5,388.55;rot:270.0198,180,0;m:cylinder;scl:9.8,1,0.2;t:stone2;til:0.9,0.1;;
i:cylinder_301;pos:5,65,389.4;rot:270.0198,180,0;m:cylinder;scl:1.2,1,1.2;;
i:cylinder_302;pos:5,65,389.5;rot:270.0198,180,0;m:cylinder;scl:1.1,1,1.1;clr:191,102,0,255;;
i:cylinder_303;pos:5,65,389.6;rot:270.0198,180,0;m:cylinder;clr:255,178,0,255;;
i:cylinder_304;pos:6.5,65,389.7;rot:270.0198,180,0;m:cylinder;scl:0.15,1,0.3;clr:191,102,0,255;;
i:cylinder_305;pos:6.5,65,389.8;rot:270.0198,180,0;m:cylinder;scl:0.05,1,0.2;;
i:cylinder_306;pos:3.5,65,389.8;rot:270.0198,180,0;m:cylinder;scl:0.05,1,0.2;;
i:cylinder_307;pos:3.5,65,389.7;rot:270.0198,180,0;m:cylinder;scl:0.15,1,0.3;clr:191,102,0,255;;
i:cylinder_308;pos:3.5,65,389.8;rot:270.0198,180,0;m:cylinder;scl:0.05,1,0.2;;
i:cuboid_309;pos:3.75,63.25,390;rot:0,180,0;m:cuboid;scl:0.05,0.65,2;clr:191,102,0,255;;
i:cuboid_310;pos:4,64,389.9;rot:0,180,0;m:cuboid;scl:0.05,0.5,2;clr:255,178,0,255;;
i:cuboid_311;pos:17,67,389.1;rot:0,180,355.4188;m:cuboid;scl:0.8,2.4,2;;
i:cuboid_312;pos:13,63,389.1;rot:0,180,31.28449;m:cuboid;scl:0.8,1.4,2;;
i:cuboid_313;pos:17,67,389.2;rot:0,180,355.4188;m:cuboid;scl:0.7,2.3,2;clr:191,102,0,255;;
i:cuboid_314;pos:13,63,389.2;rot:0,180,31.28449;m:cuboid;scl:0.7,1.3,2;clr:191,102,0,255;;
i:cuboid_315;pos:17,67,389.3;rot:0,180,355.4188;m:cuboid;scl:0.6,2.2,2;clr:255,178,0,255;;
i:cuboid_316;pos:13,63,389.3;rot:0,180,31.28449;m:cuboid;scl:0.6,1.2,2;clr:255,178,0,255;;
i:cuboid_317;pos:30,65,388.7;rot:0,180,20.40795;m:cuboid;scl:2,2.4,2;;
i:cuboid_318;pos:30,65,388.8;rot:0,180,20.40795;m:cuboid;scl:1.9,2.3,2;clr:191,102,0,255;;
i:cuboid_319;pos:30,65,388.9;rot:0,180,20.40795;m:cuboid;scl:1.8,2.2,2;clr:255,178,0,255;;
i:cuboid_320;pos:25.2,72,389;rot:0,180,20.40795;m:cuboid;scl:0.5,0.05,2;clr:191,102,0,255;;
i:cuboid_321;pos:22,62,389;rot:0,180,20.40795;m:cuboid;scl:0.5,0.05,2;clr:191,102,0,255;;
i:cylinder_322;pos:25,66.5,389;rot:270.0198,180,0;m:cylinder;scl:0.2,1,0.2;clr:191,102,0,255;;
i:cylinder_323;pos:25,66.5,389.1;rot:270.0198,180,0;m:cylinder;scl:0.1,1,0.1;;
i:cuboid_324;pos:-4,64,389.9;rot:0,180,0;m:cuboid;scl:0.8,1.7,2;;
i:cuboid_325;pos:-4.5,71.4,389.9;rot:0,180,29.14843;m:cuboid;scl:0.8,0.6,2;;
i:cuboid_326;pos:-3,74,389.9;rot:0,180,22.61987;m:cuboid;scl:0.5,0.6,2;;
i:cuboid_327;pos:-4,64,390;rot:0,180,0;m:cuboid;scl:0.7,1.6,2;clr:191,102,0,255;;
i:cuboid_328;pos:-4.5,71.4,390;rot:0,180,29.14843;m:cuboid;scl:0.7,0.5,2;clr:191,102,0,255;;
i:cuboid_329;pos:-3,74,390;rot:0,180,22.61987;m:cuboid;scl:0.4,0.5,2;clr:191,102,0,255;;
i:cuboid_330;pos:-4,64,390.1;rot:0,180,0;m:cuboid;scl:0.6,1.5,2;clr:255,178,0,255;;
i:cuboid_331;pos:-4.5,71.4,390.1;rot:0,180,29.14843;m:cuboid;scl:0.6,0.35,2;clr:255,178,0,255;;
i:cuboid_332;pos:-3,74,390.1;rot:0,180,22.61987;m:cuboid;scl:0.3,0.4,2;clr:255,178,0,255;;
i:cuboid_333;pos:-2,67,390.2;rot:0,180,29.14843;m:cuboid;scl:0.3,0.05,2;clr:191,102,0,255;;
i:cuboid_334;pos:-2,62,390.2;rot:0,180,29.14843;m:cuboid;scl:0.3,0.05,2;clr:191,102,0,255;;
i:cuboid_335;pos:-13,73,389.9;rot:0,180,348.5788;m:cuboid;scl:1,0.8,2;;
i:cuboid_336;pos:-13,68,389.9;rot:0,180,354.2752;m:cuboid;scl:1.15,0.8,2;;
i:cuboid_337;pos:-12.5,61,389.9;rot:0,180,354.2752;m:cuboid;scl:1.3,1.1,2;;
i:cuboid_338;pos:-13,73,390.8;rot:0,180,348.5788;m:cuboid;scl:0.9,0.7,2;clr:191,102,0,255;;
i:cuboid_339;pos:-13,68,390.4;rot:0,180,354.2752;m:cuboid;scl:1.05,0.7,2;clr:191,102,0,255;;
i:cuboid_340;pos:-12.5,61,390.2;rot:0,180,354.2752;m:cuboid;scl:1.2,1,2;clr:191,102,0,255;;
i:cuboid_341;pos:-13,73,390.9;rot:0,180,348.5788;m:cuboid;scl:0.8,0.6,2;clr:255,178,0,255;;
i:cuboid_342;pos:-13,68,390.5;rot:0,180,354.2752;m:cuboid;scl:0.95,0.6,2;clr:255,178,0,255;;
i:cuboid_343;pos:-12.5,61,390.3;rot:0,180,354.2752;m:cuboid;scl:1.1,0.9,2;clr:255,178,0,255;;
i:cuboid_344;pos:-14.5,72.8,391;rot:0,180,348.5788;m:cuboid;scl:0.05,0.65,2;clr:191,102,0,255;;
i:cuboid_345;pos:-11.5,73,391;rot:0,180,348.5788;m:cuboid;scl:0.05,0.65,2;clr:191,102,0,255;;
i:cuboid_346;pos:-13.3,68.7,390.6;rot:0,180,326.6015;m:cuboid;scl:0.8,0.3,2;clr:191,102,0,255;;
i:cuboid_347;pos:-13,68.5,390.6;rot:0,180,22.61987;m:cuboid;scl:0.8,0.3,2;clr:191,102,0,255;;
i:cuboid_348;pos:-13.3,68.7,390.7;rot:0,180,326.6015;m:cuboid;scl:0.7,0.2,2;clr:255,178,0,255;;
i:cuboid_349;pos:-13,68.5,390.7;rot:0,180,22.61987;m:cuboid;scl:0.7,0.2,2;clr:255,178,0,255;;
i:cuboid_350;pos:-11,60.8,390.4;rot:0,180,357.7085;m:cuboid;scl:0.05,0.9,2;clr:191,102,0,255;;
i:cuboid_351;pos:-14.5,60.3,390.4;rot:0,180,0;m:cuboid;scl:0.05,0.9,2;clr:191,102,0,255;;
i:cuboid_352;pos:-10.2,62,390.4;rot:0,180,357.7085;m:cuboid;scl:0.15,0.05,2;clr:191,102,0,255;;
i:cuboid_353;pos:-10,59,390.4;rot:0,180,357.7085;m:cuboid;scl:0.15,0.05,2;clr:191,102,0,255;;
i:cuboid_354;pos:-14,61.8,390.4;rot:0,180,357.7085;m:cuboid;scl:0.15,0.05,2;clr:191,102,0,255;;
i:cuboid_355;pos:-14,58.8,390.4;rot:0,180,357.7085;m:cuboid;scl:0.15,0.05,2;clr:191,102,0,255;;
i:cuboid_356;pos:-29,66,390;rot:0,180,346.3145;m:cuboid;scl:2,1.8,2;;
i:cuboid_357;pos:-28,62,390;rot:0,180,346.3145;m:cuboid;scl:1,1.8,2;;
i:cuboid_358;pos:-26.5,56.4,390;rot:0,180,346.3145;m:cuboid;scl:1,0.8,2;;
i:cuboid_359;pos:-29,66,391.1;rot:0,180,346.3145;m:cuboid;scl:1.9,1.7,2;clr:191,102,0,255;;
i:cuboid_360;pos:-29,62,391.1;rot:0,180,346.3145;m:cuboid;scl:0.7,1.7,2;clr:191,102,0,255;;
i:cuboid_361;pos:-26.5,55.4,391.1;rot:0,180,346.3145;m:cuboid;scl:0.9,0.5,2;clr:191,102,0,255;;
i:cuboid_362;pos:-29,66,391.2;rot:0,180,346.3145;m:cuboid;scl:1.8,1.6,2;clr:255,178,0,255;;
i:cuboid_363;pos:-29,62,391.2;rot:0,180,346.3145;m:cuboid;scl:0.6,1.6,2;clr:255,178,0,255;;
i:cuboid_364;pos:-26.5,55.4,391.2;rot:0,180,346.3145;m:cuboid;scl:0.8,0.4,2;clr:255,178,0,255;;
i:cuboid_365;pos:-23.4,70,391.3;rot:0,180,346.3145;m:cuboid;scl:0.6,0.05,2;clr:191,102,0,255;;
i:cuboid_366;pos:-22.3,64.4,391.3;rot:0,180,346.3145;m:cuboid;scl:0.6,0.05,2;clr:191,102,0,255;;
i:cuboid_367;pos:-35.4,67,391.3;rot:0,180,346.3145;m:cuboid;scl:0.6,0.05,2;clr:191,102,0,255;;
i:cuboid_368;pos:-34.3,61.4,391.3;rot:0,180,346.3145;m:cuboid;scl:0.6,0.05,2;clr:191,102,0,255;;
i:cuboid_369;pos:35,50,391;rot:0,180,348.5788;m:cuboid;scl:0.2,0.7,2;;
i:cuboid_370;pos:33.5,50,391;rot:0,180,11.42119;m:cuboid;scl:0.2,0.7,2;;
i:cuboid_371;pos:34.3,48,391;rot:0,180,0;m:cuboid;scl:0.35,0.2,2;;
i:cuboid_372;pos:31.5,49.4,391;rot:0,180,356.5633;m:cuboid;scl:0.15,0.5,2;;
i:cuboid_373;pos:31.5,49.9,391;rot:0,180,356.5633;m:cuboid;scl:0.3,0.2,2;;
i:cuboid_374;pos:29.5,49.4,391;rot:0,180,356.5633;m:cuboid;scl:0.15,0.5,2;;
i:cuboid_375;pos:29.5,49.9,391;rot:0,180,356.5633;m:cuboid;scl:0.3,0.2,2;;
i:cuboid_376;pos:27,49,391;rot:0,180,356.5633;m:cuboid;scl:0.3,0.35,2;;
i:cuboid_377;pos:24.5,49,391;rot:0,180,356.5633;m:cuboid;scl:0.25,0.3,2;;
i:cuboid_378;pos:22.5,50.5,391;rot:0,180,354.2752;m:cuboid;scl:0.2,0.75,2;;
i:cuboid_379;pos:21.5,50,391;rot:0,180,316.3972;m:cuboid;scl:0.2,0.3,2;;
i:cuboid_380;pos:21.5,48.5,391;rot:0,180,43.60282;m:cuboid;scl:0.2,0.3,2;;
i:cuboid_381;pos:35,50,391.5;rot:0,180,348.5788;m:cuboid;scl:0.15,0.65,2;clr:0,102,0,255;;
i:cuboid_382;pos:33.5,50,391.5;rot:0,180,11.42119;m:cuboid;scl:0.15,0.65,2;clr:0,102,0,255;;
i:cuboid_383;pos:34.3,48,391.5;rot:0,180,0;m:cuboid;scl:0.3,0.15,2;clr:0,102,0,255;;
i:cuboid_384;pos:31.5,49.4,391.4;rot:0,180,356.5633;m:cuboid;scl:0.1,0.45,2;clr:0,102,0,255;;
i:cuboid_385;pos:31.5,49.9,391.4;rot:0,180,356.5633;m:cuboid;scl:0.25,0.15,2;clr:0,102,0,255;;
i:cuboid_386;pos:29.5,49.4,391.3;rot:0,180,356.5633;m:cuboid;scl:0.1,0.45,2;clr:0,102,0,255;;
i:cuboid_387;pos:29.5,49.9,391.3;rot:0,180,356.5633;m:cuboid;scl:0.25,0.15,2;clr:0,102,0,255;;
i:cuboid_388;pos:27,49,391.2;rot:0,180,356.5633;m:cuboid;scl:0.25,0.3,2;clr:0,102,0,255;;
i:cuboid_389;pos:24.5,49,391.2;rot:0,180,356.5633;m:cuboid;scl:0.2,0.25,2;clr:0,102,0,255;;
i:cuboid_390;pos:22.5,50.5,391.1;rot:0,180,354.2752;m:cuboid;scl:0.15,0.7,2;clr:0,102,0,255;;
i:cuboid_391;pos:21.5,50,391.1;rot:0,180,316.3972;m:cuboid;scl:0.15,0.25,2;clr:0,102,0,255;;
i:cuboid_392;pos:21.5,48.5,391.1;rot:0,180,43.60282;m:cuboid;scl:0.15,0.25,2;clr:0,102,0,255;;
i:cuboid_393;pos:35,50,391.55;rot:0,180,348.5788;m:cuboid;scl:0.1,0.6,2;clr:127,255,0,255;;
i:cuboid_394;pos:33.5,50,391.55;rot:0,180,11.42119;m:cuboid;scl:0.1,0.6,2;clr:127,255,0,255;;
i:cuboid_395;pos:34.3,48,391.55;rot:0,180,0;m:cuboid;scl:0.25,0.1,2;clr:127,255,0,255;;
i:cuboid_396;pos:31.5,49.4,391.45;rot:0,180,356.5633;m:cuboid;scl:0.05,0.4,2;clr:127,255,0,255;;
i:cuboid_397;pos:31.5,49.9,391.45;rot:0,180,356.5633;m:cuboid;scl:0.2,0.1,2;clr:127,255,0,255;;
i:cuboid_398;pos:29.5,49.4,391.35;rot:0,180,356.5633;m:cuboid;scl:0.05,0.4,2;clr:127,255,0,255;;
i:cuboid_399;pos:29.5,49.9,391.35;rot:0,180,356.5633;m:cuboid;scl:0.2,0.1,2;clr:127,255,0,255;;
i:cuboid_400;pos:27,49,391.25;rot:0,180,356.5633;m:cuboid;scl:0.2,0.25,2;clr:127,255,0,255;;
i:cuboid_401;pos:24.5,49,391.25;rot:0,180,356.5633;m:cuboid;scl:0.15,0.2,2;clr:127,255,0,255;;
i:cuboid_402;pos:22.5,50.5,391.15;rot:0,180,354.2752;m:cuboid;scl:0.1,0.65,2;clr:127,255,0,255;;
i:cuboid_403;pos:21.5,50,391.15;rot:0,180,316.3972;m:cuboid;scl:0.1,0.2,2;clr:127,255,0,255;;
i:cuboid_404;pos:21.5,48.5,391.15;rot:0,180,43.60282;m:cuboid;scl:0.1,0.2,2;clr:127,255,0,255;;
i:cuboid_405;pos:27,49,391.3;rot:0,180,356.5633;m:cuboid;scl:0.1,0.15,2;clr:0,102,0,255;;
i:cuboid_406;pos:24,49,391.3;rot:0,180,356.5633;m:cuboid;scl:0.1,0.1,2;clr:0,102,0,255;;
i:cuboid_407;pos:27,49,391.35;rot:0,180,356.5633;m:cuboid;scl:0.05,0.1,2;;
i:cuboid_408;pos:23.8,49,391.35;rot:0,180,356.5633;m:cuboid;scl:0.08,0.05,2;;
i:cylinder_409;pos:17,50,391;rot:270.0198,180,0;m:cylinder;scl:0.5,1,0.6;;
i:cuboid_410;pos:14,49,391;rot:0,180,0;m:cuboid;scl:0.3,0.4,2;;
i:cylinder_411;pos:17,50,391.3;rot:270.0198,180,0;m:cylinder;scl:0.45,1,0.55;clr:0,102,0,255;;
i:cuboid_412;pos:14,49,391.1;rot:0,180,0;m:cuboid;scl:0.25,0.35,2;clr:0,102,0,255;;
i:cylinder_413;pos:17,50,391.4;rot:270.0198,180,0;m:cylinder;scl:0.4,1,0.5;clr:127,255,0,255;;
i:cuboid_414;pos:14,49,391.2;rot:0,180,0;m:cuboid;scl:0.2,0.3,2;clr:127,255,0,255;;
i:cylinder_415;pos:17.5,50.5,391.5;rot:270.0198,180,0;m:cylinder;scl:0.15,1,0.25;clr:0,102,0,255;;
i:cuboid_416;pos:14,48,391.3;rot:0,180,0;m:cuboid;scl:0.05,0.15,2;clr:0,102,0,255;;
i:cylinder_417;pos:17.5,50.5,391.55;rot:270.0198,180,0;m:cylinder;scl:0.1,1,0.2;;
i:cuboid_418;pos:10,50,391;rot:0,180,0;m:cuboid;scl:0.2,0.5,2;;
i:cuboid_419;pos:10,52,391;rot:0,180,354.2752;m:cuboid;scl:0.45,0.2,2;;
i:cuboid_420;pos:8,49,391;rot:0,180,0;m:cuboid;scl:0.15,0.3,2;;
i:cuboid_421;pos:8,52,391;rot:0,180,0;m:cuboid;scl:0.15,0.15,2;;
i:cuboid_422;pos:6,50,391;rot:0,180,0;m:cuboid;scl:0.15,0.4,2;;
i:cuboid_423;pos:6,50,391;rot:0,180,354.2752;m:cuboid;scl:0.35,0.15,2;;
i:cuboid_424;pos:3.5,49.5,391;rot:0,180,0;m:cuboid;scl:0.35,0.35,2;;
i:cuboid_425;pos:1,49.5,391;rot:0,180,354.2752;m:cuboid;scl:0.3,0.35,2;;
i:cuboid_426;pos:10,50,391.6;rot:0,180,0;m:cuboid;scl:0.15,0.45,2;clr:0,102,0,255;;
i:cuboid_427;pos:10,52,391.6;rot:0,180,354.2752;m:cuboid;scl:0.4,0.15,2;clr:0,102,0,255;;
i:cuboid_428;pos:8,49,391.5;rot:0,180,0;m:cuboid;scl:0.1,0.25,2;clr:0,102,0,255;;
