i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cone_160;pos:-9.503745,71.98953,-14.182;rot:355.166,88.07259,111.681;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_161;pos:-9.355497,72.10954,-14.26075;rot:344.7339,96.53898,117.7318;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_162;pos:-9.380974,72.24485,-14.81903;rot:344.2,64.48859,279;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_163;pos:-7.371557,71.95992,-14.49588;rot:356.6027,275.4352,243.3495;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_164;pos:-7.692544,71.95992,-14.51442;rot:338.1486,259.6818,237.2934;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_165;pos:-7.527555,71.95992,-14.44289;rot:350.5615,261.6472,243.9964;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_166;pos:-7.535949,72.437,-14.927;rot:353.4,307.9782,87.79998;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
i:cone_167;pos:-8.506149,72.29134,-8.330601;rot:335.4001,1.474425,180;m:cone;scl:0.003,0.009,0.003;t:stone9;clr:23,26,28,255;;
i:cone_168;pos:-8.452608,72.41134,-8.403803;rot:335.4001,1.474425,180;m:cone;scl:0.003,0.009,0.003;t:stone9;clr:23,26,28,255;;
i:cone_169;pos:-8.56449,72.41134,-8.381467;rot:327.4001,1.474425,180;m:cone;scl:0.003,0.009,0.003;t:stone9;clr:23,26,28,255;;
i:sphere_170;pos:-8.485616,72.71345,-8.654922;rot:36,178.4721,6.595763E-08;m:sphere;scl:0.03,0.1,0.02;t:stone9;clr:255,197,113,255;;
i:cone_171;pos:-8.541128,73.75191,-8.273722;rot:274.2,1.746001,180;m:cone;scl:0.026,0.02,0.005;t:stone9;clr:95,17,20,255;;
i:cone_172;pos:-8.550379,73.55196,-8.57748;rot:20.40002,1.746006,180;m:cone;scl:0.026,0.02,0.005;t:stone9;clr:95,17,20,255;;
i:sphere_173;pos:-8.470012,73.08689,-8.58516;rot:28.04305,186.1822,4.290335;m:sphere;scl:0.025,0.1,0.007;t:stone9;clr:255,92,92,255;;
i:cone_174;pos:-8.863292,73.51677,-8.462263;rot:345.1904,104.6868,308.5164;m:cone;scl:0.015,0.015,0.001;t:stone8;;
i:cone_175;pos:-8.085142,73.64513,-8.499825;rot:333.4989,257.8753,47.18611;m:cone;scl:0.015,0.015,0.001;t:stone8;;
i:cone_176;pos:-8.59399,72.6918,-8.430162;rot:298.7011,213.5498,329.3392;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_177;pos:-8.587155,72.57179,-8.407446;rot:305.6711,219.9807,322.8746;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_178;pos:-8.547506,72.49178,-8.367266;rot:307.4311,216.0064,329.5525;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_179;pos:-8.65066,72.81177,-8.442712;rot:297.3363,223.4897,319.3818;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_180;pos:-8.675966,72.9318,-8.473516;rot:295.8962,231.0428,311.4364;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_181;pos:-8.690311,73.0518,-8.482718;rot:295.6888,228.8425,313.6188;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_182;pos:-8.730308,73.17181,-8.48307;rot:292.8144,230.2967,308.3271;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_183;pos:-8.46582,72.4939,-8.388535;rot:303.4,174.2412,-7.754803E-07;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_184;pos:-8.423748,72.58546,-8.407079;rot:301.8,174.2412,8.100999E-07;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_185;pos:-8.419735,72.70547,-8.446873;rot:296.4,174.2412,2.880253E-06;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_186;pos:-8.375924,72.82547,-8.482651;rot:304.9905,149.2879,26.66724;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_187;pos:-8.3281,72.98547,-8.558221;rot:288.1921,126.2878,46.6059;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_188;pos:-8.288302,73.14548,-8.554205;rot:295.6849,135.5446,41.74601;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_189;pos:-8.240532,73.30548,-8.565662;rot:303.2982,146.8583,32.11522;m:cone;scl:0.002,0.003,0.003;t:bark2;;
i:cone_190;pos:-8.366432,73.58799,-7.899974;rot:3.599982,68.48825,203.4;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_191;pos:-8.359538,73.58799,-7.986238;rot:1.199975,68.48828,208;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_192;pos:-8.281287,73.58799,-8.108648;rot:2.399986,68.48825,200.4;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_193;pos:-8.271532,73.62799,-8.209521;rot:358.2,68.48829,196.6;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_194;pos:-8.369202,73.57139,-7.830091;rot:344.4,89.98646,201.4;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_195;pos:-8.36874,73.57139,-7.74365;rot:2.400031,89.98643,207.8;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_196;pos:-8.69347,73.58975,-8.121181;rot:12.59999,284.2477,158.6;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_197;pos:-8.66393,73.58975,-8.004873;rot:1.28066E-05,104.2478,198.6;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_198;pos:-8.60551,73.58975,-7.937169;rot:-3.841982E-06,104.2478,193.6;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_199;pos:-8.585814,73.58975,-7.859631;rot:-6.830189E-06,104.2478,202;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_200;pos:-8.566119,73.58975,-7.782093;rot:1.366038E-05,104.2477,201.8;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_201;pos:-8.547175,73.54975,-7.707962;rot:-8.537737E-07,104.2478,201.4;m:cone;scl:0.003,0.003,0.002;t:bark2;;
i:cone_202;pos:-8.657993,73.77609,-7.931755;rot:355.2098,180.9272,4.908411;m:cone;scl:0.002,0.004,0.002;t:bark2;clr:0,0,0,255;;
i:cone_203;pos:-8.289052,73.76883,-7.937897;rot:344.3042,194.7057,352.6098;m:cone;scl:0.002,0.004,0.002;t:bark2;clr:0,0,0,255;;
i:boulder2_204;pos:902.4415,29.11177,-463.644;rot:0,110.4848,0;m:boulder2;scl:30,30,30;;
i:boulder3_205;pos:861.4619,-5.971927,-158.8066;rot:0,81.73515,0;m:boulder3;scl:30,30,30;;
i:boulder2_206;pos:882.8602,-94.2502,310.8152;rot:350.0092,65.29442,354.6774;m:boulder2;scl:30,30,30;;
i:boulder2_207;pos:756.0759,-113.9614,822.179;rot:0,80.981,0;m:boulder2;scl:30,30,30;;
i:boulder2_208;pos:347.746,-4.312903,1111.805;rot:64.19997,199.48,180;m:boulder2;scl:30,30,30;;
i:boulder3_209;pos:-158.8917,47.11086,1120.907;rot:0,69.22614,0;m:boulder3;scl:30,30,30;;
i:boulder2_210;pos:-1065.722,16.06523,1077.594;rot:0,310.2226,0;m:boulder2;scl:100,100,100;;
i:boulder3_211;pos:-1863.136,185.7578,-513.3641;rot:0,318.2118,0;m:boulder3;scl:100,100,100;;
i:boulder2_212;pos:-1145.683,3.634485,-1088.062;rot:352.2,227.9435,-3.23155E-06;m:boulder2;scl:100,100,100;;
i:boulder2_213;pos:328.3864,-685.5398,-1393.972;rot:0,152.1866,0;m:boulder2;scl:100,100,100;;
i:boulder5_214;pos:79.77105,-4.652053,223.308;rot:0,193.7297,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_215;pos:-97.01122,4.273726,290.867;rot:0,158.2285,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:leaf3_216;pos:-134.4355,22.9228,-6379;rot:0,179.9844,0;m:leaf3;scl:300,1,300;t:stone6;til:420,420;clr:0,141,255,255;;
i:boulder5_217;pos:-506.4478,-5.613677,490.1562;rot:0,241.4746,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_218;pos:-289.5807,-5.790216,258.928;rot:0,168.7242,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_219;pos:-330.4259,-9.923515,45.96163;rot:0,84.72024,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_220;pos:-477.388,-11.59242,-229.3139;rot:0,234.7195,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_221;pos:-320.339,-12.78978,-426.98;rot:0,25.9684,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_222;pos:-158.1676,-12.08526,-196.7831;rot:0,359.7176,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_223;pos:-90.65393,-13.17845,-543.0982;rot:0,289.9621,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_224;pos:76.55936,-8.989061,-313.6559;rot:0,55.71132,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_225;pos:282.1876,-11.78399,-408.0593;rot:0,79.46094,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder3_226;pos:466.5324,-16.31239,-112.0396;rot:0,212.4898,0;m:boulder3;scl:10,5,10;t:earth1;til:10,10;clr:52,81,147,255;;
i:tower2_227;pos:405.8614,77.25683,-114.5527;rot:0,185.4757,0;m:tower2;scl:2,1,2;t:stone1;;
i:boulder2_228;pos:402.5243,-41.29983,-246.2881;rot:359.2,8.4883,0;m:boulder2;scl:10,5,10;t:earth1;til:10,10;clr:52,81,147,255;;
i:boulder1_229;pos:405.6965,-28.34623,-169.5978;rot:0,172.24,0;m:boulder1;scl:10,10,10;t:grass1;til:10,10;;
i:cuboid_230;pos:267.8428,17.3874,-496.3823;m:cuboid;scl:300,1,300;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:boulder5_231;pos:303.7246,-11.64371,112.3438;rot:0,54.19275,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_232;pos:407.2605,-18.49738,470.3636;rot:0,72.19238,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder5_233;pos:92.00968,-15.61932,491.0984;rot:0,196.4411,0;m:boulder5;scl:1,5,1;t:earth1;clr:66,98,136,255;;
i:boulder2_234;pos:-629.2307,659.0908,485.5272;rot:353.3039,314.1239,349.7538;m:boulder2;scl:10,5,20;;
i:spawntitan_236;pos:217.5333,600.1165,351.8263;rot:0,35.46695,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:spawntitan_237;pos:-58.36834,542.7286,304.2851;rot:0,255.466,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:spawntitan_238;pos:-472.5648,514.8704,88.27224;rot:0,193.4654,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:spawntitan_239;pos:-312.1477,418.4292,-283.4648;rot:0,154.9647,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:spawntitan_240;pos:117.9092,315.8247,-478.478;rot:0,98.96446,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:spawntitan_241;pos:-76.09701,56.87125,-29.41768;rot:0,46.71202,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:spawntitan_242;pos:-93.45188,623.4324,424.1858;rot:0,313.7089,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:boulder5_243;pos:-748.841,-9.742354,-6.961261;rot:0,183.2378,0;m:boulder5;scl:1,5,1;t:earth1;clr:49,81,133,255;;
i:sphere_244;pos:-692.9543,724.4142,467.5128;rot:0,258.7113,0;m:sphere;scl:0.4,0.2,0.2;;
i:sphere_245;pos:-692.0566,724.4142,463.1654;rot:0,258.7113,0;m:sphere;scl:0.4,0.2,0.2;;
i:house2_246;pos:-689.038,724.4191,466.9835;rot:0,76.9681,0;m:house2;scl:0.5,0.4,0.5;t:bark3;;
i:cuboid_247;pos:-689.9509,725.0633,466.8267;rot:0,259.2137,0;m:cuboid;scl:1,0.1,0.7;t:grass1;clr:176,104,72,255;;
i:sphere_248;pos:-693.2992,724.4142,469.6441;rot:0,258.7113,0;m:sphere;scl:0.4,0.2,0.2;;
i:sphere_249;pos:-692.5029,724.4142,465.4014;rot:0,258.7113,0;m:sphere;scl:0.4,0.2,0.2;;
i:spawnhuman_253;pos:-660.8766,727.3393,463.1438;rot:0,131.4872,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:boulder1_254;pos:366.0855,-6.540141,-163.4474;rot:357.4003,143.0203,358.799;m:boulder1;scl:10,5,10;t:earth1;til:10,10;clr:52,81,147,255;;
i:boulder3_255;pos:471.2054,-13.59788,-199.9446;rot:353.4,310.4876,4.297348E-07;m:boulder3;scl:10,5,10;t:earth1;til:10,10;clr:52,81,147,255;;
