i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tree2_239;pos:702.8603,65,2527.951;rot:0,210.0098,0;m:tree2;;
i:tree2_240;pos:552.8603,65,2577.951;rot:0,210.0098,0;m:tree2;;
i:tree2_241;pos:452.8603,65,2621.951;rot:0,210.0098,0;m:tree2;;
i:tree2_242;pos:352.8603,100,2522.951;rot:0,210.0098,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_243;pos:552.8603,65,2477.951;rot:0,210.0098,0;m:tree2;;
i:tree2_244;pos:452.8603,65,2521.951;rot:0,210.0098,0;m:tree2;;
i:tree2_245;pos:802.8603,65,2827.951;rot:0,210.0098,0;m:tree2;;
i:tree2_246;pos:902.8603,65,2827.951;rot:0,210.0098,0;m:tree2;;
i:tree2_247;pos:994.3306,65,2829.043;rot:0,210.0098,0;m:tree2;;
i:tree2_248;pos:1152.86,65,1522.951;rot:0,288.7909,0;m:tree2;;
i:tree2_249;pos:1232.86,65,1562.951;rot:0,206.8437,0;m:tree2;;
i:tree2_250;pos:1282.86,80,1621.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_251;pos:1382.86,65,1542.951;rot:0,194.25,0;m:tree2;;
i:tree2_252;pos:1502.86,100,1592.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_253;pos:1152.86,65,1622.951;rot:0,288.7909,0;m:tree2;;
i:tree2_254;pos:1232.304,65,1641.156;rot:0,206.8437,0;m:tree2;;
i:tree2_255;pos:1275.878,80,1746.602;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_256;pos:1382.86,65,1642.951;rot:0,194.25,0;m:tree2;;
i:tree2_257;pos:1502.86,100,1692.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_258;pos:1152.86,65,1722.951;rot:0,288.7909,0;m:tree2;;
i:tree2_259;pos:1232.86,65,1762.951;rot:0,206.8437,0;m:tree2;;
i:tree2_260;pos:1282.86,80,1821.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_261;pos:1382.86,65,1742.951;rot:0,194.25,0;m:tree2;;
i:tree2_262;pos:1502.86,100,1792.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_263;pos:1154.62,65,1850.054;rot:0,288.7909,0;m:tree2;;
i:tree2_264;pos:1240.334,65,1862.537;rot:0,206.8437,0;m:tree2;;
i:tree2_265;pos:1282.86,80,1921.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_266;pos:1382.86,65,1842.951;rot:0,194.25,0;m:tree2;;
i:tree2_267;pos:1502.86,100,1892.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_268;pos:1152.86,65,1922.951;rot:0,288.7909,0;m:tree2;;
i:tree2_269;pos:1232.86,65,1962.951;rot:0,206.8437,0;m:tree2;;
i:tree2_270;pos:1282.86,80,2021.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_271;pos:1382.86,65,1942.951;rot:0,194.25,0;m:tree2;;
i:tree2_272;pos:1502.86,100,1992.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_273;pos:1152.86,65,2022.951;rot:0,288.7909,0;m:tree2;;
i:tree2_274;pos:1232.86,65,2062.951;rot:0,206.8437,0;m:tree2;;
i:tree2_275;pos:1282.86,80,2121.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_276;pos:1382.86,65,2042.951;rot:0,194.25,0;m:tree2;;
i:tree2_277;pos:1502.86,100,2092.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_278;pos:1152.86,65,2122.951;rot:0,288.7909,0;m:tree2;;
i:tree2_279;pos:1232.86,65,2162.951;rot:0,206.8437,0;m:tree2;;
i:tree2_280;pos:1282.86,80,2221.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_281;pos:1382.86,65,2142.951;rot:0,194.25,0;m:tree2;;
i:tree2_282;pos:1502.86,100,2192.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_283;pos:1152.86,65,2222.951;rot:0,288.7909,0;m:tree2;;
i:tree2_284;pos:1232.86,65,2262.951;rot:0,206.8437,0;m:tree2;;
i:tree2_285;pos:1282.86,80,2321.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_286;pos:1382.86,65,2242.951;rot:0,194.25,0;m:tree2;;
i:tree2_287;pos:1502.86,100,2292.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_288;pos:1152.86,65,2322.951;rot:0,288.7909,0;m:tree2;;
i:tree2_289;pos:1232.86,65,2362.951;rot:0,206.8437,0;m:tree2;;
i:tree2_290;pos:1282.86,80,2421.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_291;pos:1382.86,65,2342.951;rot:0,194.25,0;m:tree2;;
i:tree2_292;pos:1502.86,100,2392.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_293;pos:1152.86,65,2422.951;rot:0,288.7909,0;m:tree2;;
i:tree2_294;pos:1232.86,65,2462.951;rot:0,206.8437,0;m:tree2;;
i:tree2_295;pos:1269.434,76.60005,2487.15;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_296;pos:1382.86,65,2442.951;rot:0,194.25,0;m:tree2;;
i:tree2_297;pos:1502.86,100,2492.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_298;pos:1152.86,65,2522.951;rot:0,288.7909,0;m:tree2;;
i:tree2_299;pos:1295.502,80,2610.62;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_300;pos:1382.86,65,2542.951;rot:0,194.25,0;m:tree2;;
i:tree2_301;pos:1502.86,100,2592.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_302;pos:1153.129,65,2593.141;rot:0,288.7909,0;m:tree2;;
i:tree2_303;pos:1232.86,65,2662.951;rot:0,206.8437,0;m:tree2;;
i:tree2_304;pos:1282.86,80,2721.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_305;pos:1382.86,65,2642.951;rot:0,194.25,0;m:tree2;;
i:tree2_306;pos:1502.86,100,2692.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_307;pos:1153.805,65,2718.697;rot:0,288.7909,0;m:tree2;;
i:tree2_308;pos:1232.86,65,2762.951;rot:0,206.8437,0;m:tree2;;
i:tree2_309;pos:1282.86,80,2821.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_310;pos:1382.86,65,2742.951;rot:0,194.25,0;m:tree2;;
i:tree2_311;pos:1502.86,100,2792.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_312;pos:1152.86,65,2822.951;rot:0,288.7909,0;m:tree2;;
i:tree2_313;pos:1232.86,65,2862.951;rot:0,206.8437,0;m:tree2;;
i:tree2_314;pos:1282.86,80,2921.951;rot:0,253.7398,0;m:tree2;scl:1.2,1.2,1.2;;
i:tree2_315;pos:1382.86,65,2842.951;rot:0,194.25,0;m:tree2;;
i:tree2_316;pos:1502.86,100,2892.951;rot:0,325.7946,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_317;pos:1001.602,66.05244,2015.684;rot:0,186.7887,0;m:tree2;;
i:tree2_318;pos:950.548,66.57741,2042.207;rot:0,188.5372,0;m:tree2;;
i:tree2_319;pos:895.9996,54.41777,2038.885;rot:0,179.2841,0;m:tree2;;
i:tree2_320;pos:878.6112,66.39438,1525.466;rot:0,83.27084,0;m:tree2;;
i:tree2_321;pos:958.0232,66.46732,1549.076;rot:0,137.263,0;m:tree2;;
i:tree2_322;pos:1076.61,66.26188,1641.119;rot:0,132.262,0;m:tree2;;
i:tree2_323;pos:1014.571,66.12669,1589.279;rot:0,128.0029,0;m:tree2;;
i:tree2_324;pos:1082.346,66.98903,1539.447;rot:0,204.4805,0;m:tree2;;
i:tree2_325;pos:544.2153,66.28241,1923.874;rot:0,263.9694,0;m:tree2;;
i:tree2_326;pos:401.7507,65.62926,1813.813;rot:0,272.9693,0;m:tree2;;
i:tree2_327;pos:640.8405,66.38869,1940.989;rot:0,234.715,0;m:tree2;;
i:tree2_328;pos:458.4685,65.93111,1876.61;rot:0,324.702,0;m:tree2;;
i:tree2_329;pos:441.7388,65.22989,1955.996;rot:0,58.18948,0;m:tree2;;
i:tree2_330;pos:512.569,65.18641,1524.508;rot:0,173.4261,0;m:tree2;;
i:tree2_331;pos:633.1872,66.08061,1534.552;rot:0,164.4198,0;m:tree2;;
i:tree2_332;pos:799.6017,65.748,2530.123;rot:0,89.14639,0;m:tree2;;
i:tree2_333;pos:798.2479,66.10305,2624.905;rot:0,91.14548,0;m:tree2;;
i:tree2_334;pos:931.5048,65.09261,2687.828;rot:0,3.122766,0;m:tree2;;
i:tree2_335;pos:847.3522,66.51147,2676.51;rot:0,336.3725,0;m:tree2;;
i:tree2_336;pos:661.2139,65.57683,2860.139;rot:0,22.09598,0;m:tree2;;
i:tree2_337;pos:1070.457,65.94359,2790.212;rot:0,37.07863,0;m:tree2;;
i:tree2_338;pos:957.9914,66.09916,2905.847;rot:0,273.5667,0;m:tree2;;
i:tree2_339;pos:839.5837,64.71246,2905.741;rot:0,271.0666,0;m:tree2;;
i:tree2_340;pos:715.1906,64.43127,2915.9;rot:0,111.8037,0;m:tree2;;
i:boulder1_341;pos:919.6287,25.31297,2551.734;rot:0,354.2374,0;m:boulder1;scl:6,10,6;;
i:boulder1_342;pos:905.6163,17.81173,2491.816;rot:0,193.7754,0;m:boulder1;scl:6,10,6;;
i:boulder1_343;pos:918.1091,13.47038,2442.875;rot:0,74.57094,0;m:boulder1;scl:6,10,6;;
i:cuboid_344;pos:882.8119,90.81387,2456.511;rot:0,317.6547,0;m:cuboid;scl:10,10,2;t:brick2;til:6,6;;
i:boulder1_345;pos:972.1602,25.30197,2189.318;rot:0,9.187133,0;m:boulder1;scl:4,10,4;;
i:boulder1_346;pos:865.2701,20.21172,2165.594;rot:0,19.19067,0;m:boulder1;scl:3,4,3;;
i:boulder1_347;pos:1342.875,0.3425508,1585.373;rot:0,72.67224,0;m:boulder1;scl:3,5,3;;
i:boulder1_348;pos:245.1317,-3.400276,584.108;rot:0,0.6649327,0;m:boulder1;scl:3,5,3;;
i:boulder1_349;pos:242.2593,-15.79089,1142.768;rot:0,359.4142,0;m:boulder1;scl:3,5,3;;
i:boulder1_350;pos:243.3989,-3.243148,1555.268;rot:0,358.9141,0;m:boulder1;scl:3,5,3;;
i:boulder1_351;pos:874.7384,9.638157,1945.472;rot:0,28.91256,0;m:boulder1;scl:3,5,3;;
i:boulder1_352;pos:770.1348,-14.66805,1985.589;rot:0,97.66051,0;m:boulder1;scl:3,5,3;;
i:boulder1_353;pos:1029.292,21.89584,2898.196;rot:0,7.148595,0;m:boulder1;scl:3,5,3;;
i:boulder1_354;pos:651.1673,-8.647833,2752.561;rot:0,266.3956,0;m:boulder1;scl:3,5,3;;
i:boulder1_355;pos:615.5994,-1.620901,2467.003;rot:0,205.3953,0;m:boulder1;scl:3,5,3;;
i:boulder1_356;pos:1425.424,-9.412691,2791.697;rot:0,109.1381,0;m:boulder1;scl:5,5,5;;
i:boulder1_357;pos:845.2067,15.95052,2443.047;rot:-5.549529E-06,105.5519,354.4;m:boulder1;scl:2,10,2;;
i:boulder1_358;pos:526.1292,2.060511,1810.392;rot:0,54.55373,0;m:boulder1;scl:2,5,2;;
i:boulder1_359;pos:662.2267,14.28998,1662.699;rot:0,181.5513,0;m:boulder1;scl:2,5,2;;
i:boulder1_360;pos:930.2144,-4.52584,1752.905;rot:0,92.29836,0;m:boulder1;scl:2,5,2;;
i:boulder1_361;pos:955.7059,24.71679,1964.911;rot:0,349.2935,0;m:boulder1;scl:2,5,2;;
i:boulder1_362;pos:521.3335,3.002285,1684.877;rot:0,44.29056,0;m:boulder1;scl:6,2,6;;
i:boulder1_363;pos:893.586,1.00814,1633.58;rot:0,217.7859,0;m:boulder1;scl:4,2,4;;
i:boulder1_364;pos:1027.961,-5.15381,1835.533;rot:0,356.535,0;m:boulder1;scl:4,2,4;;
i:boulder1_365;pos:638.4745,-2.920168,1784.321;rot:0,21.23245,0;m:boulder1;scl:3,2,3;;
i:boulder1_366;pos:521.1967,-30.8999,1483.047;rot:0,132.5253,0;m:boulder1;scl:3,4,3;;
i:boulder1_367;pos:528.7418,28.8945,1474.039;rot:0,95.7702,0;m:boulder1;scl:1,4,1;;
i:boulder1_368;pos:967.0808,33.80158,2089.685;rot:0,47.25791,0;m:boulder1;scl:1,5,1;;
i:boulder1_369;pos:942.2514,26.02814,2286.136;rot:0,26.00757,0;m:boulder1;scl:1,5,1;;
i:tree2_370;pos:966.8186,66.03672,2366.747;rot:0,358.5044,0;m:tree2;;
i:tree2_371;pos:983.612,63.4762,2278.434;rot:0,54.75264,0;m:tree2;;
i:boulder1_372;pos:953.6918,109.0618,2436.651;rot:8.537737E-07,14.0026,342;m:boulder1;scl:4,3,2;;
i:boulder1_373;pos:935.1236,98.92323,2199.417;rot:0,20.75225,0;m:boulder1;scl:4,3,2;;
i:boulder1_374;pos:408.5315,2.709619,1525.997;rot:0,317.0472,0;m:boulder1;scl:4,1,2;;
i:cuboid_375;pos:932.8603,10,962.951;rot:0,180,0;m:cuboid;scl:4,2,100;t:grass1;til:1,8;clr:0,127,0,255;;
i:cuboid_376;pos:907.8603,12.5,962.951;rot:0,180,0;m:cuboid;scl:1,2.5,100;t:stone2;til:8,1;;
i:cuboid_377;pos:572.8603,10,962.951;rot:0,180,0;m:cuboid;scl:4,2,100;t:grass1;til:1,8;clr:0,127,0,255;;
i:cuboid_378;pos:597.8603,12.5,962.951;rot:0,180,0;m:cuboid;scl:1,2.5,100;t:stone2;til:8,1;;
i:cuboid_379;pos:752.8603,5,962.951;rot:0,180,0;m:cuboid;scl:30,1,100;t:lava1;til:1,4;;
i:tree1_380;pos:932.8603,17.5,1392.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_381;pos:932.8603,17.5,1292.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_382;pos:932.8603,17.5,1192.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_383;pos:932.8603,17.5,1092.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_384;pos:932.8603,17.5,992.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_385;pos:932.8603,17.5,892.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_386;pos:932.8603,17.5,792.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_387;pos:932.8603,17.5,692.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_388;pos:932.8603,17.5,592.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_389;pos:932.8603,17.5,492.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_390;pos:572.8603,17.5,1392.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_391;pos:572.8603,17.5,1292.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_392;pos:572.8603,17.5,1192.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_393;pos:572.8603,17.5,1092.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_394;pos:572.8603,17.5,992.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_395;pos:572.8603,17.5,892.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_396;pos:572.8603,17.5,792.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_397;pos:572.8603,17.5,692.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_398;pos:572.8603,17.5,592.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:tree1_399;pos:572.8603,17.5,492.951;rot:0,180,0;m:tree1;scl:1,1.2,1;;
i:cuboid_400;pos:752.8603,15,457.951;rot:0,180,0;m:cuboid;scl:40,3,1;t:brick2;til:12,3;;
i:cuboid_401;pos:752.8603,0,152.951;rot:0,180,0;m:cuboid;scl:40,1,60;t:stone5;til:2,2;;
i:cuboid_402;pos:912.8603,72.5,377.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_403;pos:912.8603,72.5,277.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_404;pos:912.8603,72.5,177.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_405;pos:912.8603,72.5,77.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_406;pos:912.8603,72.5,-22.049;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_407;pos:912.8603,72.5,-122.049;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_408;pos:847.8603,55,377.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_409;pos:847.8603,55,277.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_410;pos:847.8603,55,177.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_411;pos:847.8603,55,77.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_412;pos:847.8603,55,-22.049;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_413;pos:847.8603,55,-122.049;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_414;pos:582.8603,72.5,377.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_415;pos:582.8603,72.5,277.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_416;pos:582.8603,72.5,177.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_417;pos:582.8603,72.5,77.951;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_418;pos:582.8603,72.5,-22.049;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_419;pos:582.8603,72.5,-122.049;rot:0,180,0;m:cuboid;scl:1,14,1;t:brick2;til:0.6,6;;
i:cuboid_420;pos:647.8603,55,377.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_421;pos:647.8603,55,277.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_422;pos:647.8603,55,177.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_423;pos:647.8603,55,77.951;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_424;pos:647.8603,55,-22.049;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:cuboid_425;pos:647.8603,55,-122.049;rot:0,180,0;m:cuboid;scl:1,10,1;t:brick2;til:0.6,6;;
i:leaf3_426;pos:693.5865,2,1648.903;rot:0,3.108678,0;m:leaf3;scl:0.5,0.5,0.5;clr:127,0,0,255;;
i:leaf3_427;pos:680.0969,36.63132,1653.927;rot:292.5734,306.7121,1.053857;m:leaf3;scl:0.1,0.5,0.5;clr:127,0,0,255;;
i:statue2_428;pos:703.2125,0,1656.32;rot:350.1529,210.1427,306.688;m:statue2;scl:0.2,0.2,0.2;t:wood2;til:0.01,0.01;;
i:log2_429;pos:704.5733,2.538624,1651.485;rot:0,17.96972,0;m:log2;scl:0.5,0.5,0.5;;
i:field2_430;pos:698.8707,-0.9810777,1679.173;rot:0,183.3047,0;m:field2;scl:0.5,0.5,0.5;;
i:field2_431;pos:675.1839,-0.4618008,1627.46;rot:0,45.80266,0;m:field2;scl:0.5,0.5,0.5;;
i:tower3_432;pos:518.4118,-30.56586,267.08;rot:0,357.955,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_433;pos:268.9204,-11.02703,277.769;rot:0,6.701743,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_434;pos:535.3634,-3.848432,-159.9948;rot:0,324.1901,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_435;pos:956.7836,-2.533397,-164.28;rot:0,293.6854,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_436;pos:195.8372,-5.628476,2025.97;rot:0,0.5193422,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_437;pos:190.5894,-3.347703,2972.883;rot:0,16.01877,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_438;pos:1576.167,-3.77943,2977.231;rot:0,114.0164,0;m:tower3;scl:2.5,2.5,2.5;;
i:tower3_439;pos:1571.718,-3.362209,1478.766;rot:0,62.31203,0;m:tower3;scl:2.5,2.5,2.5;;
i:cuboid_440;pos:957.8603,190,642.951;rot:0,180,0;m:cuboid;scl:1,10,166;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_441;pos:547.8603,190,642.951;rot:0,180,0;m:cuboid;scl:1,10,166;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_442;pos:872.8603,190,1467.951;rot:0,270,0;m:cuboid;scl:1,10,18;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_443;pos:632.8603,190,1467.951;rot:0,270,0;m:cuboid;scl:1,10,18;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_444;pos:752.8603,220,1467.951;rot:0,270,0;m:cuboid;scl:1,4,6;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_445;pos:752.8603,170,-162.049;rot:0,270,0;m:cuboid;scl:1,14,40;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_446;pos:752.8603,245,632.951;rot:0,180,0;m:cuboid;scl:42,1,168;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_447;pos:370.3603,145,1149.951;rot:0,180,0;m:cuboid;scl:35,1,178;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_448;pos:567.8603,145,1742.951;rot:0,180,0;m:cuboid;scl:5,1,56;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_449;pos:657.8603,145,1712.951;rot:0,180,0;m:cuboid;scl:13,1,50;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_450;pos:847.8603,145,1712.951;rot:0,180,0;m:cuboid;scl:13,1,50;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_451;pos:292.8603,145,2772.951;rot:0,180,0;m:cuboid;scl:60,1,150;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_452;pos:1262.86,145,2217.951;rot:0,180,0;m:cuboid;scl:70,1,151;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_453;pos:752.8603,145,2832.951;rot:0,180,0;m:cuboid;scl:32,1,70;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_454;pos:267.8603,110,282.951;rot:0,180,0;m:cuboid;scl:14,6,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_455;pos:482.8603,110,282.951;rot:0,180,0;m:cuboid;scl:14,6,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_456;pos:376.1949,128,282.951;rot:0,180,0;m:cuboid;scl:8,6,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_457;pos:680.3603,100,-37.049;rot:0,180,0;m:cuboid;scl:3,28,3;mat:transparent;clr:255,255,0,175;c:trigger;c:finish;;
i:cuboid_458;pos:752.8603,4.9,962.951;rot:0,180,0;m:cuboid;scl:30,1,100;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_459;pos:752.8603,170,2477.951;rot:0,90,0;m:cuboid;scl:1,2,30;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_460;pos:907.8603,170,2352.951;rot:0,180,0;m:cuboid;scl:1,2,26;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_461;pos:597.8603,170,2352.951;rot:0,180,0;m:cuboid;scl:1,2,26;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_462;pos:907.8603,170,2092.951;rot:0,180,0;m:cuboid;scl:1,2,26;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_463;pos:597.8603,170,2092.951;rot:0,180,0;m:cuboid;scl:1,2,26;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_464;pos:837.8603,170,1967.951;rot:0,90,0;m:cuboid;scl:1,2,13;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_465;pos:667.8603,170,1967.951;rot:0,90,0;m:cuboid;scl:1,2,13;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_466;pos:777.8603,170,1712.951;rot:0,180,0;m:cuboid;scl:1,2,50;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_467;pos:727.8603,170,1712.951;rot:0,180,0;m:cuboid;scl:1,2,50;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_468;pos:1332.86,30,2342.951;rot:0,180,0;m:cuboid;scl:3,3,3;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_469;pos:1192.86,25,2317.951;rot:0,180,0;m:cuboid;scl:3,3,3;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_470;pos:1072.86,21,2282.951;rot:0,180,0;m:cuboid;scl:3,3,3;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_471;pos:382.8603,22,682.951;rot:0,180,0;m:cuboid;scl:3,3,3;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_472;pos:1442.86,37,2327.951;rot:0,180,0;m:cuboid;scl:3,3,3;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_473;pos:752.8603,15,2422.951;rot:0,180,0;m:cuboid;scl:3,3,3;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_474;pos:952.8603,-3.4,2272.951;rot:0,180,0;m:cuboid;scl:160,1,400;t:grass1;til:16,16;clr:0,102,0,255;;
i:cuboid_475;pos:752.8603,50,-157.049;rot:0,270,0;m:cuboid;scl:2,10,40;t:brick2;til:24,6;;
i:prism_476;pos:742.8603,106,-157.049;rot:90,270,0;m:prism;scl:2,44,1.5;t:brick1;til:2,16;;
i:cuboid_480;pos:23.61696,1023.918,273.7187;rot:0,247.3564,0;m:cuboid;scl:6,4,1;t:stone5;;
i:cuboid_481;pos:35.6333,1074.616,245.9493;rot:0,246.7713,0;m:cuboid;scl:10,7,1;t:stone5;;
i:cylinder_482;pos:-10.86453,552.4188,374.5767;rot:0,359.627,0;m:cylinder;scl:20,55,20;t:stone1;;
