i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tower2_2;pos:968.4877,-15.63568,-905.8674;m:tower2;;
i:cuboid_4;pos:968.4877,41.36432,-883.1174;m:cuboid;scl:1.53,9.4,1.53;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_5;pos:968.4877,89.46432,-883.1174;m:cuboid;scl:1.622,0.1,1.622;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_6;pos:968.4877,103.2293,-883.1174;m:cuboid;scl:1.622,0.1,1.622;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_7;pos:968.4877,116.6543,-883.1174;m:cuboid;scl:1.622,0.1,1.622;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_8;pos:962.8177,103.0643,-888.7924;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_9;pos:974.1577,103.0643,-888.7924;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_10;pos:962.8177,103.0643,-877.4384;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_11;pos:974.1577,103.0643,-877.4384;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_12;pos:968.4877,90.42432,-883.1174;m:cuboid;scl:1.511,0.1,1.511;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_13;pos:968.4877,103.1843,-883.1174;m:cuboid;scl:1.516,0.303,1.516;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_14;pos:968.4877,115.7043,-883.1174;m:cuboid;scl:1.516,0.1,1.516;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:pyramid_15;pos:968.4877,129.9343,-883.1174;m:pyramid;scl:0.37,0.272,0.37;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_16;pos:968.4877,137.8643,-883.1174;m:cuboid;scl:0.0715,1.222,0.0715;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4031;pos:346.6847,90.70428,986.0094;rot:1.888104,270.9101,295.7403;m:prism;scl:0.1159537,0.003,1.813361;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4032;pos:339.3572,90.68578,986.0183;rot:29.61634,74.10421,60.04715;m:prism;scl:0.138394,0.003,0.1209072;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4033;pos:339.3702,92.21612,986.0196;rot:332.7065,72.92569,123.8154;m:prism;scl:0.1290664,0.003,0.119055;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4034;pos:346.7076,92.23304,986.0292;rot:358.2701,270.9847,240.3443;m:prism;scl:0.1098582,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4035;pos:347.4871,92.66621,986.2757;rot:1.729853,90.9847,119.6557;m:prism;scl:0.1058569,0.003,1.74199;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4036;pos:354.6065,92.25195,986.0399;rot:331.0587,288.3398,235.5881;m:prism;scl:0.1218254,0.003,0.1215505;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4037;pos:339.3698,90.68151,1001.911;rot:31.4267,107.1223,300.576;m:prism;scl:0.130642,0.003,0.1237265;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4038;pos:346.4745,90.19444,1001.676;rot:358.1118,270.9102,64.25943;m:prism;scl:0.111998,0.003,1.750972;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4039;pos:347.2792,90.70426,1001.922;rot:1.887938,90.91005,295.7406;m:prism;scl:0.1159527,0.003,1.813362;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4040;pos:354.6066,90.68578,1001.913;rot:29.61633,254.104,60.04681;m:prism;scl:0.1383926,0.003,0.1209064;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4041;pos:346.7069,92.21611,1001.912;rot:358.2703,269.0155,119.6553;m:prism;scl:0.1098577,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4042;pos:339.3581,92.23301,1001.902;rot:332.7065,107.0742,236.185;m:prism;scl:0.1290654,0.003,0.1190553;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4043;pos:354.5945,92.23631,1001.9;rot:331.0585,251.6602,124.4117;m:prism;scl:0.1218254,0.003,0.1215505;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4044;pos:347.4878,92.68251,1001.647;rot:1.73001,89.01531,240.3445;m:prism;scl:0.1058569,0.003,1.74199;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4045;pos:354.9273,90.68151,1001.578;rot:31.42677,197.1221,300.5757;m:prism;scl:0.130642,0.003,0.1237265;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4046;pos:354.6926,90.19444,994.4732;rot:358.1118,0.9101807,64.25964;m:prism;scl:0.111998,0.003,1.750971;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4047;pos:354.9383,90.70428,993.6685;rot:1.888127,180.9101,295.7401;m:prism;scl:0.1159537,0.003,1.813361;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4048;pos:354.9293,90.68577,986.3411;rot:29.61638,344.1043,60.04735;m:prism;scl:0.138394,0.003,0.1209072;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4049;pos:354.9281,92.21611,994.2408;rot:358.2703,359.0154,119.6556;m:prism;scl:0.1098571,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4050;pos:354.9185,92.23302,1001.59;rot:332.7065,197.0743,236.1847;m:prism;scl:0.1290649,0.003,0.1190541;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4051;pos:354.9166,92.23633,986.3532;rot:331.0588,341.6602,124.412;m:prism;scl:0.1218254,0.003,0.1215505;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4052;pos:354.6627,92.6825,993.4599;rot:1.729809,179.0154,240.3442;m:prism;scl:0.1058569,0.003,1.74199;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4053;pos:354.6049,104.3949,986.0482;rot:36.02834,290.5129,302.4601;m:prism;scl:0.1099169,0.003,0.1302178;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4054;pos:352.7683,103.9357,986.2695;rot:353.2543,93.26708,64.08238;m:prism;scl:0.0999239,0.003,0.4342967;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4055;pos:354.8995,104.3949,1001.589;rot:36.0281,200.5127,302.46;m:prism;scl:0.1099159,0.003,0.130218;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4056;pos:354.6782,103.9357,999.7521;rot:353.2543,3.267071,64.08232;m:prism;scl:0.0999232,0.003,0.4342968;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:tower2_4058;pos:317.2189,-11.359,-290.6328;m:tower2;;
i:cuboid_4060;pos:317.2189,45.641,-267.8828;m:cuboid;scl:1.53,9.4,1.53;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4061;pos:317.2189,93.741,-267.8828;m:cuboid;scl:1.622,0.1,1.622;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4062;pos:317.2189,107.506,-267.8828;m:cuboid;scl:1.622,0.1,1.622;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4063;pos:317.2189,120.931,-267.8828;m:cuboid;scl:1.622,0.1,1.622;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4064;pos:311.5489,107.341,-273.5578;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4065;pos:322.8889,107.341,-273.5578;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4066;pos:311.5489,107.341,-262.2038;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4067;pos:322.8889,107.341,-262.2038;m:cuboid;scl:0.383,2.45,0.383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4068;pos:317.2189,94.701,-267.8828;m:cuboid;scl:1.511,0.1,1.511;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4069;pos:317.2189,107.461,-267.8828;m:cuboid;scl:1.516,0.303,1.516;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4070;pos:317.2189,119.981,-267.8828;m:cuboid;scl:1.516,0.1,1.516;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:pyramid_4071;pos:317.2189,134.211,-267.8828;m:pyramid;scl:0.37,0.272,0.37;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_4072;pos:317.2189,142.141,-267.8828;m:cuboid;scl:0.0715,1.222,0.0715;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4074;pos:310.6292,124.5021,-273.2863;rot:65.77731,269.9999,179.9999;m:prism;scl:0.4274937,0.003,0.600165;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4075;pos:311.8064,127.1187,-272.1854;rot:4.471269E-05,1.526709E-05,245.7773;m:prism;scl:1.040509,0.003,0.2462379;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4076;pos:311.7301,126.9491,-268.6532;rot:-4.471269E-05,180,114.2227;m:prism;scl:1.040509,0.003,0.6292721;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4077;pos:310.6292,124.5021,-265.6448;rot:65.77731,269.9999,179.9999;m:prism;scl:1.090924,0.003,0.600165;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4078;pos:313.5255,130.9398,-268.6877;rot:41.29479,203.2765,123.0986;m:prism;scl:0.4810883,0.003,0.26436;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4079;pos:313.5498,130.9939,-266.9187;rot:39.00649,338.6293,238.1306;m:prism;scl:0.458882,0.003,0.2771809;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4080;pos:312.532,128.7316,-264.4365;rot:320.9935,158.6293,121.8694;m:prism;scl:0.458882,0.003,0.592406;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4081;pos:311.3792,126.1691,-263.2027;rot:41.29479,203.2765,123.0986;m:prism;scl:1.027071,0.003,0.26436;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4082;pos:322.6288,124.5021,-274.4629;rot:65.77729,180.0001,180;m:prism;scl:0.4274945,0.003,0.6001648;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4083;pos:321.5279,127.1187,-273.2857;rot:-8.537737E-06,270,245.7773;m:prism;scl:1.040509,0.003,0.2462383;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4084;pos:317.9957,126.9491,-273.3621;rot:8.537737E-06,90.00003,114.2227;m:prism;scl:1.040509,0.003,0.6292723;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4085;pos:314.9873,124.5021,-274.4629;rot:65.77729,180.0001,180;m:prism;scl:1.090925,0.003,0.6001648;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4086;pos:318.0302,130.9398,-271.5667;rot:41.29483,113.2765,123.0986;m:prism;scl:0.4810879,0.003,0.2643594;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4087;pos:316.2612,130.9939,-271.5423;rot:39.00645,248.6293,238.1306;m:prism;scl:0.458881,0.003,0.2771807;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4088;pos:313.779,128.7316,-272.5601;rot:320.9936,68.6293,121.8694;m:prism;scl:0.458881,0.003,0.5924063;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4089;pos:312.5452,126.1691,-273.713;rot:41.29483,113.2765,123.0986;m:prism;scl:1.027071,0.003,0.2643594;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4090;pos:311.8059,124.5021,-261.2867;rot:65.77739,-6.207314E-05,180;m:prism;scl:0.4274942,0.003,0.6001649;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4091;pos:312.9067,127.1187,-262.4639;rot:2.732076E-05,89.99999,245.7774;m:prism;scl:1.040509,0.003,0.2462381;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4092;pos:316.439,126.9491,-262.3876;rot:-2.732076E-05,270,114.2226;m:prism;scl:1.040509,0.003,0.629273;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4093;pos:319.4474,124.5021,-261.2867;rot:65.77739,-6.207314E-05,180;m:prism;scl:1.090926,0.003,0.6001649;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4094;pos:316.4044,130.9398,-264.183;rot:41.29486,293.2765,123.0985;m:prism;scl:0.481089,0.003,0.2643596;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4095;pos:318.1734,130.9939,-264.2073;rot:39.00648,68.62935,238.1307;m:prism;scl:0.4588813,0.003,0.2771813;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4096;pos:320.6557,128.7316,-263.1895;rot:320.9935,248.6293,121.8693;m:prism;scl:0.4588813,0.003,0.5924062;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4097;pos:321.8894,126.1691,-262.0367;rot:41.29486,293.2765,123.0985;m:prism;scl:1.027071,0.003,0.2643596;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4098;pos:323.8054,124.5021,-262.4634;rot:65.77733,90.00012,180.0001;m:prism;scl:0.4274937,0.003,0.600165;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4099;pos:322.6282,127.1187,-263.5642;rot:-4.413481E-05,180,245.7773;m:prism;scl:1.040509,0.003,0.2462379;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4100;pos:322.7046,126.9491,-267.0965;rot:4.413481E-05,2.604543E-05,114.2227;m:prism;scl:1.040509,0.003,0.6292721;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4101;pos:323.8054,124.5021,-270.1049;rot:65.77733,90.00012,180.0001;m:prism;scl:1.090924,0.003,0.600165;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4102;pos:320.9091,130.9398,-267.062;rot:41.29487,23.27661,123.0986;m:prism;scl:0.4810883,0.003,0.26436;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4103;pos:320.8848,130.9939,-268.8309;rot:39.00641,158.6293,238.1306;m:prism;scl:0.458882,0.003,0.2771809;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4104;pos:321.9026,128.7316,-271.3132;rot:320.9936,338.6294,121.8694;m:prism;scl:0.458882,0.003,0.592406;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4105;pos:323.0555,126.1691,-272.5469;rot:41.29487,23.27661,123.0986;m:prism;scl:1.027071,0.003,0.26436;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4107;pos:309.2999,106.6611,-273.6295;rot:8.630058,4.193569,296.042;m:prism;scl:0.0845643,0.003,0.5107852;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4108;pos:309.5377,106.1675,-266.3587;rot:358.1118,180.9102,64.25954;m:prism;scl:0.0842497,0.003,1.313228;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4109;pos:309.261,106.7419,-267.5776;rot:1.888596,0.9103411,295.7401;m:prism;scl:0.1159542,0.003,1.813362;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4110;pos:309.2699,106.7233,-260.2501;rot:29.61617,164.1045,60.04755;m:prism;scl:0.1383948,0.003,0.1209069;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4111;pos:309.2711,108.2537,-260.2631;rot:332.7065,162.9258,123.8153;m:prism;scl:0.1290649,0.003,0.1190541;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4112;pos:309.2808,108.2706,-267.6005;rot:358.2702,0.9846441,240.3444;m:prism;scl:0.1098571,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4113;pos:309.2998,106.6614,-275.4978;rot:36.02826,20.513,302.4604;m:prism;scl:0.1099169,0.003,0.1302178;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4114;pos:309.521,106.2022,-273.6613;rot:353.2543,183.267,64.08209;m:prism;scl:0.0999239,0.003,0.4342967;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4115;pos:309.5273,108.7038,-268.38;rot:1.729882,180.9847,119.6557;m:prism;scl:0.1058569,0.003,1.74199;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4116;pos:309.2915,108.2895,-275.4994;rot:331.0587,18.33985,235.5881;m:prism;scl:0.1218254,0.003,0.1215505;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4117;pos:325.1737,106.7419,-262.1235;rot:6.745991,183.2672,295.9178;m:prism;scl:0.1168688,0.003,0.5086787;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4118;pos:325.1647,106.7233,-269.6011;rot:2.487847,358.8005,64.24882;m:prism;scl:0.1160133,0.003,1.376483;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4119;pos:325.1635,108.2537,-267.5998;rot:358.2701,359.0154,119.6556;m:prism;scl:0.1098573,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4120;pos:325.1539,108.2706,-260.251;rot:332.7069,197.074,236.1849;m:prism;scl:0.1290645,0.003,0.1190556;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4121;pos:324.935,106.2465,-270.1454;rot:357.5118,178.8004,295.7512;m:prism;scl:0.1106712,0.003,1.312581;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4122;pos:325.1512,106.6953,-275.5011;rot:31.99957,342.4786,59.2145;m:prism;scl:0.128144,0.003,0.124589;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4123;pos:325.152,108.2739,-275.4874;rot:331.0587,341.6603,124.4117;m:prism;scl:0.1218263,0.003,0.1215501;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4124;pos:324.8981,108.7201,-268.3807;rot:1.72964,179.0155,240.3445;m:prism;scl:0.1058574,0.003,1.741992;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4125;pos:322.9687,106.7419,-275.8312;rot:6.745773,273.2669,295.9192;m:prism;scl:0.1168659,0.003,0.5086777;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4126;pos:315.491,106.7233,-275.8223;rot:2.487729,88.8001,64.24738;m:prism;scl:0.1160104,0.003,1.376483;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4127;pos:314.9471,106.246,-275.5925;rot:357.5165,268.8007,295.7269;m:prism;scl:0.110823,0.003,1.312497;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4128;pos:309.5917,106.6948,-275.8087;rot:32.00536,72.49097,59.24232;m:prism;scl:0.1283195,0.003,0.1247611;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4129;pos:309.6056,108.2537,-275.821;rot:332.7065,72.92591,123.8151;m:prism;scl:0.1290649,0.003,0.1190541;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4130;pos:316.943,108.2706,-275.8114;rot:358.2701,270.9847,240.3445;m:prism;scl:0.1098571,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4131;pos:317.7225,108.7038,-275.5649;rot:1.72986,90.9847,119.6557;m:prism;scl:0.1058569,0.003,1.74199;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4132;pos:324.8419,108.2895,-275.8007;rot:331.0587,288.3398,235.5881;m:prism;scl:0.1218254,0.003,0.1215505;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4133;pos:309.6061,106.7419,-259.9185;rot:29.6164,105.8959,299.9529;m:prism;scl:0.1383948,0.003,0.1209069;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4134;pos:316.9208,106.7234,-259.9274;rot:1.888264,269.0898,64.25969;m:prism;scl:0.1159542,0.003,1.813362;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4135;pos:317.7241,106.2499,-260.1555;rot:358.1118,89.08987,295.7403;m:prism;scl:0.1119991,0.003,1.750972;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4136;pos:324.8429,106.7021,-259.9377;rot:31.42684,252.8779,59.42428;m:prism;scl:0.1306434,0.003,0.1237274;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4137;pos:324.8298,108.2739,-259.9402;rot:331.0585,251.6603,124.4115;m:prism;scl:0.1218268,0.003,0.1215513;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4138;pos:317.7232,108.7201,-260.194;rot:1.729867,89.01533,240.3447;m:prism;scl:0.105858,0.003,1.74199;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4139;pos:316.9423,108.2537,-259.9286;rot:358.2704,269.0155,119.6555;m:prism;scl:0.1098567,0.003,1.808444;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4140;pos:309.5935,108.2706,-259.9383;rot:332.7065,107.0742,236.1849;m:prism;scl:0.129064,0.003,0.1190545;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4141;pos:309.5815,120.1957,-259.9236;rot:28.01432,106.7276,302.6136;m:prism;scl:0.1232368,0.003,0.1117346;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4142;pos:316.9197,120.1794,-259.9324;rot:1.659802,269.1018,61.57425;m:prism;scl:0.104404,0.003,1.811875;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4143;pos:317.7262,119.7638,-260.1572;rot:358.3402,89.1018,298.4252;m:prism;scl:0.1009402,0.003,1.751193;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4144;pos:324.8655,120.1623,-259.9417;rot:29.59882,252.1034,56.8235;m:prism;scl:0.1167959,0.003,0.1139986;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4145;pos:316.9223,121.6518,-259.9248;rot:358.419,269.0926,119.8591;m:prism;scl:0.1008354,0.003,1.811114;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4146;pos:309.5634,121.6673,-259.9337;rot:332.8264,107.1307,235.984;m:prism;scl:0.1183719,0.003,0.1094178;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4147;pos:324.8608,121.6688,-259.9346;rot:331.3204,251.7077,124.5596;m:prism;scl:0.1122831,0.003,0.111517;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4148;pos:317.727,122.078,-260.1694;rot:1.580746,89.09275,240.1415;m:prism;scl:0.0974732,0.003,1.750136;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4149;pos:309.276,120.1774,-275.5114;rot:29.59887,17.89688,303.1769;m:prism;scl:0.1167954,0.003,0.1139974;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4150;pos:309.5082,119.7481,-268.3843;rot:358.3401,180.8982,61.57451;m:prism;scl:0.1009396,0.003,1.751192;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4151;pos:309.2661,120.1957,-267.5766;rot:1.65959,0.8980841,298.4255;m:prism;scl:0.1044031,0.003,1.811872;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4152;pos:309.2749,120.1795,-260.2273;rot:28.01412,163.2728,57.38675;m:prism;scl:0.123235,0.003,0.1117352;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4153;pos:309.2673,121.6518,-268.1699;rot:358.4189,179.0926,119.8586;m:prism;scl:0.1008338,0.003,1.811113;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4154;pos:309.2762,121.6673,-275.5288;rot:332.8267,17.13012,235.9846;m:prism;scl:0.1183696,0.003,0.1094172;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4155;pos:309.2771,121.6688,-260.2314;rot:331.3205,161.7077,124.5598;m:prism;scl:0.1122836,0.003,0.1115181;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4156;pos:309.5119,122.078,-267.3651;rot:1.580774,359.0927,240.1413;m:prism;scl:0.0974737,0.003,1.750134;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4157;pos:316.9191,120.1957,-275.8261;rot:1.659985,270.8983,298.4255;m:prism;scl:0.1044029,0.003,1.811874;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4158;pos:309.5698,120.1794,-275.8173;rot:28.01411,73.27284,57.38676;m:prism;scl:0.1232354,0.003,0.1117337;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4159;pos:317.5123,121.6518,-275.8248;rot:358.419,89.0926,119.8588;m:prism;scl:0.1008343,0.003,1.811113;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4160;pos:324.8712,121.6673,-275.8159;rot:332.8264,287.1304,235.9843;m:prism;scl:0.1183705,0.003,0.1094169;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4161;pos:309.5738,121.6688,-275.8151;rot:331.3203,71.70741,124.56;m:prism;scl:0.1122831,0.003,0.111517;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4162;pos:316.7076,122.078,-275.5803;rot:1.580908,269.0927,240.1412;m:prism;scl:0.0974732,0.003,1.750135;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4163;pos:322.9759,120.1253,-275.788;rot:7.616154,274.1483,298.6886;m:prism;scl:0.0761891,0.003,0.5071488;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4164;pos:315.7027,119.6914,-275.5533;rot:358.3403,90.89818,61.57458;m:prism;scl:0.0759558,0.003,1.313396;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:prism_4165;pos:324.862,120.1306,-275.7908;rot:33.65521,291.1111,304.8638;m:prism;scl:0.099535,0.003,0.1192835;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
