i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tree2_199;pos:565.4366,174.3235,-222.2394;rot:0,245.2052,0;m:tree2;;
i:tree2_200;pos:543.0833,169.4738,-344.4279;rot:0,246.955,0;m:tree2;;
i:tree2_201;pos:547.2151,175.039,185.9283;rot:0,161.2029,0;m:tree2;;
i:cylinder_202;pos:498.8811,7.203182,215.4453;rot:87.6029,161.4246,128.4751;m:cylinder;scl:5,1,5;clr:0,0,0,255;;
i:sphere_203;pos:516.024,1.048608,195.717;rot:0,41.70028,0;m:sphere;t:earth1;;
i:sphere_204;pos:515.5023,7.701131,196.5691;rot:0,29.4503,0;m:sphere;t:earth1;;
i:sphere_205;pos:514.4424,13.25092,198.4613;rot:0,26.45029,0;m:sphere;t:earth1;;
i:sphere_206;pos:512.6436,18.99498,200.0685;rot:0,35.20028,0;m:sphere;t:earth1;;
i:sphere_207;pos:509.218,23.06304,202.3429;rot:0,11.45027,0;m:sphere;t:earth1;;
i:sphere_208;pos:505.9518,26.71572,205.1784;rot:0,16.45025,0;m:sphere;t:earth1;;
i:sphere_209;pos:501.4703,28.20297,208.1479;rot:0,32.45022,0;m:sphere;t:earth1;;
i:sphere_210;pos:497.6496,30.15176,211.4768;rot:0,30.20009,0;m:sphere;t:earth1;;
i:sphere_211;pos:494.0297,29.62846,213.3478;rot:0,14.2001,0;m:sphere;t:earth1;;
i:sphere_212;pos:489.6549,28.74864,215.8683;rot:0,23.9501,0;m:sphere;t:earth1;;
i:sphere_213;pos:484.9036,26.10571,218.4293;rot:0,12.20007,0;m:sphere;t:earth1;;
i:sphere_214;pos:479.2911,21.59986,220.6457;rot:0,15.19981,0;m:sphere;t:earth1;;
i:sphere_215;pos:475.5695,14.8467,222.9383;rot:0,3.94981,0;m:sphere;t:earth1;;
i:sphere_216;pos:473.3442,8.083413,224.1736;rot:0,0.1994241,0;m:sphere;t:earth1;;
i:sphere_217;pos:472.7407,0.08341578,223.1757;rot:0,0.1994238,0;m:sphere;t:earth1;;
i:spawnhuman_218;pos:29.01038,19.69245,-269.0252;rot:0,134.6958,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_219;pos:-251.2894,16.70633,-279.5153;rot:0,284.6944,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_220;pos:-183.2563,19.31933,-414.4897;rot:0,132.6939,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_221;pos:-439.7667,14.49448,-363.5369;rot:0,281.9427,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_222;pos:118.6484,17.20662,51.57019;rot:0,340.9411,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_223;pos:-192.2022,18.544,166.563;rot:0,290.1894,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_224;pos:137.4616,16.54293,328.1108;rot:0,16.68875,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_225;pos:421.5093,17.05744,194.1501;rot:0,326.9373,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_226;pos:371.6841,17.59079,-65.22564;rot:0,120.1861,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_227;pos:291.7594,29.49508,-346.729;rot:0,178.4353,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:cylinder_228;pos:23.73425,1.222002,-149.4073;rot:89.80218,55.48875,-0.004893729;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_229;pos:-43.84617,1.385321,-239.3534;rot:89.80119,238.9932,-0.0009788838;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_230;pos:155.6891,0.9219235,-86.60904;rot:89.60091,55.73707,176.397;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:tube_231;pos:352.0138,16.12934,-294.3167;rot:44.80005,136.2363,357;m:tube;scl:1,6,1;t:bark1;til:5,5;;
i:tube_232;pos:284.6108,2.259605,38.3506;rot:89.00025,230.4886,0;m:tube;scl:1,5,1;t:bark1;til:5,5;;
i:cylinder_233;pos:219.0126,1.302134,27.29791;rot:90,223.4893,0;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cuboid_234;pos:-2789.841,-3.736429,-853.8426;rot:0,254.6586,0;m:cuboid;scl:1000,1,1000;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:tube_235;pos:-270.5086,2.20312,-346.6996;rot:89.79923,55.99203,-0.004402814;m:tube;scl:1,5,1;t:bark1;;
i:cylinder_236;pos:362.0019,12.93701,-290.6988;rot:38.80004,147.735,-1.971922E-05;m:cylinder;scl:1,2,1;t:bark1;til:5,5;;
i:cylinder_237;pos:347.1329,3.181678,-300.8199;rot:65.40001,93.48412,-6.563061E-05;m:cylinder;scl:1,2,1;t:bark1;til:5,5;;
i:cylinder_238;pos:401.4415,1.235959,63.52398;rot:88.72038,270.8126,231.2932;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_239;pos:265.3807,0.706374,-43.69114;rot:270,235.4763,0;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_240;pos:-9.497785,1.402266,-190.0493;rot:89.40095,56.72763,180.0031;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_241;pos:-125.9616,1.060484,-329.5727;rot:89.59992,54.97091,355.1972;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_242;pos:-409.7959,62.62302,-429.6822;rot:0,238.4705,0;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:cylinder_243;pos:-427.8941,42.53152,-415.3437;rot:0,206.4704,0;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:5,5;;
i:tube_244;pos:-109.2198,2.376443,253.1426;rot:89.20034,36.46437,0.004280852;m:tube;scl:1,5,1;t:bark1;til:5,5;;
i:cylinder_245;pos:-108.9143,3.144958,253.8941;rot:89.19984,212.4444,177.599;m:cylinder;scl:1,0.2,1;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cylinder_246;pos:283.7906,3.169164,37.724;rot:89.80218,46.44636,176.3868;m:cylinder;scl:1,0.2,1;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cylinder_247;pos:-270.1134,3.250412,-346.2337;rot:356.7494,143.6122,268.223;m:cylinder;scl:1,0.2,1;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cylinder_248;pos:354.1022,19.01731,-296.4663;rot:40.40005,136.2044,356.6;m:cylinder;scl:1,0.2,1;mat:transparent;clr:0,255,0,175;l:0;c:trigger;c:checkpoint;;
i:cylinder_249;pos:31.67086,16.75499,-273.5935;rot:0,113.6956,0;m:cylinder;scl:4,0.1,3;t:grass2;;
i:cylinder_250;pos:-184.0482,15.62824,-414.2255;rot:0,131.9939,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_251;pos:-253.3616,13.51288,-279.6516;rot:0,335.4912,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_252;pos:-444.3867,11.65338,-362.1041;rot:0,295.8889,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_253;pos:117.9843,14.06281,56.40348;rot:0,336.2365,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_254;pos:-194.228,13.86062,167.7534;rot:0,253.7318,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_255;pos:138.613,13.80886,333.1781;rot:0,29.0308,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_256;pos:373.9557,14.65607,-67.91171;rot:0,126.6295,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:cylinder_257;pos:418.8999,13.50072,198.8995;rot:0,318.2282,0;m:cylinder;scl:4.2,0.1,3.2;t:grass2;;
i:tree1_258;pos:-99.17905,50.13429,-347.963;rot:313.8,202.4741,-1.480227E-05;m:tree1;scl:0.2,0.2,0.2;;
i:cuboid_259;pos:4093.781,101.4516,24.4572;rot:0,88.49935,0;m:cuboid;scl:1000,1,1000;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:tree2_260;pos:127.3322,201.8578,110.4623;rot:0,140.4997,0;m:tree2;;
i:tree2_261;pos:103.1233,203.764,198.6638;rot:0,95.24864,0;m:tree2;;
i:tree2_262;pos:51.79193,203.6941,239.2902;rot:0,85.99861,0;m:tree2;;
i:tree2_263;pos:-29.3248,208.8419,239.4438;rot:0,23.49853,0;m:tree2;;
i:tree2_264;pos:-81.39197,206.1527,196.9115;rot:0,334.7473,0;m:tree2;;
i:tree2_265;pos:77.57082,201.7305,87.78906;rot:0,147.2453,0;m:tree2;;
i:tree2_266;pos:92.41628,196.206,151.8268;rot:0,52.59518,0;m:tree2;;
i:tree2_267;pos:-26.78402,203.4985,126.5131;rot:0,356.9942,0;m:tree2;;
i:tree2_268;pos:20.55825,202.8398,162.6882;rot:0,2.994147,0;m:tree2;;
i:tree2_269;pos:-41.0853,170.0762,-51.05689;rot:0,275.2418,0;m:tree2;;
i:tree2_270;pos:-89.37418,177.6047,-139.2582;rot:0,290.2412,0;m:tree2;;
i:tree2_271;pos:-152.1152,179.3091,-175.3002;rot:0,345.4893,0;m:tree2;;
i:tree2_272;pos:-234.373,176.4649,-234.8495;rot:0,345.4893,0;m:tree2;;
i:tree2_273;pos:-325.9363,181.6648,-264.3301;rot:0,345.4893,0;m:tree2;;
i:tree2_274;pos:-415.2607,182.334,-306.3994;rot:0,336.4891,0;m:tree2;;
i:tree2_275;pos:-478.1192,172.7712,-355.1617;rot:0,309.4887,0;m:tree2;;
i:tree2_276;pos:-476.2878,181.7032,-438.3595;rot:0,250.4883,0;m:tree2;;
i:tree2_277;pos:-430.4467,176.5126,-495.2066;rot:0,218.2381,0;m:tree2;;
i:tree2_278;pos:-369.4234,170.6933,-508.0517;rot:0,190.238,0;m:tree2;;
i:tree2_279;pos:-273.9031,163.8029,-516.4489;rot:0,156.9877,0;m:tree2;;
i:tree2_280;pos:-152.4781,162.8539,-480.3106;rot:0,144.9874,0;m:tree2;;
i:tree2_281;pos:-37.25832,160.3814,-476.4901;rot:0,359.9867,0;m:tree2;;
i:tree2_282;pos:-98.21579,167.3193,-577.3188;rot:0,359.4867,0;m:tree2;;
i:tree2_283;pos:-177.1273,165.9193,-577.3009;rot:0,351.7363,0;m:tree2;;
i:tree2_284;pos:-264.3809,165.614,-598.6207;rot:0,338.7357,0;m:tree2;;
i:tree2_285;pos:-201.1084,167.8278,-648.4226;rot:0,339.7356,0;m:tree2;;
i:tree2_286;pos:-138.4177,167.915,-626.0814;rot:0,338.7354,0;m:tree2;;
i:tree2_287;pos:-17.51451,169.868,-585.6334;rot:0,336.7344,0;m:tree2;;
i:tree2_288;pos:58.2575,168.2908,-537.3336;rot:0,337.7326,0;m:tree2;;
i:tree2_289;pos:135.0625,159.876,-505.4544;rot:0,315.5326,0;m:tree2;;
i:tree2_290;pos:-340.1556,171.0036,-589.247;rot:0,11.98134,0;m:tree2;;
i:tree2_291;pos:-442.6416,172.7298,-570.7213;rot:0,8.481342,0;m:tree2;;
i:tree2_292;pos:-526.8578,172.1027,-485.637;rot:0,54.73118,0;m:tree2;;
i:tree2_293;pos:-537.938,170.8177,-408.7442;rot:0,66.23119,0;m:tree2;;
i:tree2_294;pos:-559.3544,172.6485,-329.0834;rot:0,69.23113,0;m:tree2;;
i:tree2_295;pos:-498.6119,172.808,-240.0067;rot:0,107.2309,0;m:tree2;;
i:tree2_296;pos:-613.5187,171.4183,-255.9523;rot:0,103.7309,0;m:tree2;;
i:tree2_297;pos:-520.7745,167.5512,-141.0115;rot:0,128.7303,0;m:tree2;;
i:tree2_298;pos:-379.1739,169.2055,-215.7457;rot:0,145.7296,0;m:tree2;;
i:tree2_299;pos:-290.9781,167.2112,-139.5464;rot:0,133.7294,0;m:tree2;;
i:tree2_300;pos:-220.1541,166.0186,-57.34581;rot:0,124.9793,0;m:tree2;;
i:tree2_301;pos:-296.2626,170.3869,-44.75799;rot:0,137.229,0;m:tree2;;
i:tree2_302;pos:-406.074,172.0305,-119.5028;rot:0,161.4783,0;m:tree2;;
i:tree2_303;pos:-148.3888,184.8016,26.48876;rot:0,104.728,0;m:tree2;;
i:tree2_304;pos:-184.7069,174.3544,12.46671;rot:0,118.2277,0;m:tree2;;
i:tree2_305;pos:-200.4354,176.4305,83.60596;rot:0,110.7275,0;m:tree2;;
i:tree2_306;pos:-302.3182,187.1757,70.32262;rot:0,110.7275,0;m:tree2;;
i:tree2_307;pos:-245.6729,185,162.2874;rot:0,108.7275,0;m:tree2;;
i:tree2_308;pos:-227.3353,179.4813,245.2698;rot:0,108.7275,0;m:tree2;;
i:tree2_309;pos:-214.0838,185.8854,286.6227;rot:0,111.2274,0;m:tree2;;
i:tree2_310;pos:-286.9635,172.0931,281.5972;rot:0,152.2269,0;m:tree2;;
i:tree2_311;pos:-311.5853,172.776,165.5913;rot:0,140.4766,0;m:tree2;;
i:tree2_312;pos:-372.0435,166.3841,-35.34292;rot:0,147.9762,0;m:tree2;;
i:tree2_313;pos:-346.1535,167.1584,234.1825;rot:0,117.9755,0;m:tree2;;
i:tree2_314;pos:-355.9142,174.0051,340.6315;rot:0,115.4752,0;m:tree2;;
i:tree2_315;pos:-288.5644,166.9322,404.543;rot:0,123.4747,0;m:tree2;;
i:tree2_316;pos:-221.2084,164.7788,462.0808;rot:0,133.4744,0;m:tree2;;
i:tree2_317;pos:-116.6116,162.3373,487.2166;rot:0,147.2241,0;m:tree2;;
i:tree2_318;pos:-122.3094,167.9759,364.7582;rot:0,152.474,0;m:tree2;;
i:tree2_319;pos:-305.6745,162.9447,490.1436;rot:0,140.4736,0;m:tree2;;
i:tree2_320;pos:-371.9685,164.6739,430.0435;rot:0,128.2232,0;m:tree2;;
i:tree2_321;pos:-196.0775,166.6812,556.6041;rot:0,132.9731,0;m:tree2;;
i:tree2_322;pos:3.674893,178.1257,419.5327;rot:0,166.7222,0;m:tree2;;
i:tree2_323;pos:-31.8995,176.0922,520.0009;rot:0,164.9721,0;m:tree2;;
i:tree2_324;pos:-90.83659,180.206,561.7756;rot:0,178.972,0;m:tree2;;
i:tree2_325;pos:6.703342,168.0943,584.9063;rot:0,173.9719,0;m:tree2;;
i:tree2_326;pos:91.1373,156.2492,421.2013;rot:0,179.7216,0;m:tree2;;
i:tree2_327;pos:159.7843,155.82,353.9417;rot:0,186.9716,0;m:tree2;;
i:tree2_328;pos:72.82819,170.1544,486.3678;rot:0,214.4707,0;m:tree2;;
i:tree2_329;pos:159.3868,168.5158,494.5621;rot:0,211.9706,0;m:tree2;;
i:tree2_330;pos:226.8191,172.5884,416.9839;rot:0,211.9706,0;m:tree2;;
i:tree2_331;pos:236.4918,166.5272,320.7179;rot:0,278.4682,0;m:tree2;;
i:tree2_332;pos:291.547,167.2522,325.4033;rot:0,240.7178,0;m:tree2;;
i:tree2_333;pos:274.2083,165.0908,218.7074;rot:0,237.7178,0;m:tree2;;
i:tree2_334;pos:341.7118,167.4757,181.353;rot:0,227.4676,0;m:tree2;;
i:tree2_335;pos:458.0406,174.721,289.5258;rot:0,207.7176,0;m:tree2;;
i:tree2_336;pos:539.2977,178.171,277.0779;rot:0,204.2175,0;m:tree2;;
i:tree2_337;pos:268.1698,173.3455,502.4702;rot:0,237.2172,0;m:tree2;;
i:tree2_338;pos:328.8831,170.6348,386.453;rot:0,221.217,0;m:tree2;;
i:tree2_339;pos:373.4171,172.309,291.7239;rot:0,209.4669,0;m:tree2;;
i:tree2_340;pos:442.3251,168.6694,385.175;rot:0,201.2154,0;m:tree2;;
i:tree2_341;pos:539.0106,181.4962,368.6964;rot:0,212.9652,0;m:tree2;;
i:tree2_342;pos:613.0092,181.2724,297.9686;rot:0,209.4652,0;m:tree2;;
i:tree2_343;pos:615.9675,170.737,191.204;rot:0,248.4647,0;m:tree2;;
i:tree2_344;pos:688.1105,170.9618,125.8271;rot:0,249.9642,0;m:tree2;;
i:tree2_345;pos:677.8033,167.9768,214.8737;rot:0,266.9625,0;m:tree2;;
i:tree2_346;pos:691.691,165.5234,-3.838425;rot:0,254.7119,0;m:tree2;;
i:tree2_347;pos:647.5756,162.8739,-110.2754;rot:0,246.9619,0;m:tree2;;
i:tree2_348;pos:728.4965,168.5105,64.39758;rot:0,276.461,0;m:tree2;;
i:tree2_349;pos:765.907,173.3036,163.2469;rot:0,259.2105,0;m:tree2;;
i:tree2_350;pos:699.7711,170.7967,283.8087;rot:0,233.2101,0;m:tree2;;
i:tree2_351;pos:602.2695,178.0511,342.107;rot:0,219.96,0;m:tree2;;
i:tree1_352;pos:203.7941,30.68488,-122.8522;rot:294,131.1936,4.617986E-05;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_353;pos:-60.17767,66.62801,-157.3233;rot:305.8,92.44204,180;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_354;pos:-441.3789,53.72097,-403.3054;rot:303.6,243.438,-3.394167E-05;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_355;pos:154.4076,3.539365,79.19798;rot:301.4,332.6865,-1.638693E-06;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_356;pos:254.2698,19.45915,-201.3222;rot:323.2,247.9356,-2.345733E-05;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_357;pos:-147.0893,37.88929,70.3633;rot:316.9559,271.1877,345.9144;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_358;pos:86.69285,28.35257,369.6225;rot:295.8,40.43208,-4.707976E-05;m:tree1;scl:0.2,0.2,0.2;;
i:cylinder_359;pos:80.88141,0.8904925,-113.5839;rot:90,234.9287,0;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:4,4;;
i:cylinder_360;pos:-158.2806,1.024823,-272.9779;rot:89.20034,56.42825,176.2026;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:4,4;;
i:cylinder_361;pos:-372.565,0.8734198,-371.5951;rot:89.60042,52.17659,154.6015;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:4,4;;
i:tree1_362;pos:527.5606,31.71594,152.4469;rot:311.4,47.92274,-5.164122E-06;m:tree1;scl:0.2,0.2,0.2;;
i:tree1_363;pos:303.2337,12.48505,-306.324;rot:281.4826,346.5557,173.2458;m:tree1;scl:0.1,0.1,0.1;;
i:boulder4_364;pos:220.9853,-12.55206,-301.5682;rot:0,223.4201,0;m:boulder4;scl:2,3,2;t:rock3;til:4,4;;
i:boulder2_365;pos:510.0263,-6.230617,74.02935;rot:0,69.41936,0;m:boulder2;scl:2,3,2;t:rock3;til:4,4;;
i:boulder1_366;pos:252.5423,11.46531,230.4902;rot:0,9.415822,0;m:boulder1;scl:2,3,2;t:rock3;til:4,4;;
i:boulder5_367;pos:-5.500252,-5.21822,-323.6846;rot:0,173.1648,0;m:boulder5;scl:2,3,2;t:rock3;til:4,4;;
i:boulder5_368;pos:271.0464,-12.51592,-5.576077;rot:0,44.96404,0;m:boulder5;scl:2,1,3;t:rock3;til:4,4;;
i:boulder5_369;pos:33.67717,-19.42349,-187.9293;rot:0.2815384,243.2089,358.2221;m:boulder5;scl:1.7,1,3.4;t:rock3;til:4,4;;
i:boulder4_370;pos:-318.9418,-5.721899,-405.7877;rot:0,255.16,0;m:boulder4;scl:1.7,1,3.4;t:rock3;til:4,4;;
i:boulder1_371;pos:-154.9909,3.459934,57.55346;rot:0,251.3576,0;m:boulder1;scl:3,0.7,2;t:rock3;til:4,4;;
i:boulder2_372;pos:132.5973,-0.8624355,0.03233807;rot:0,51.65564,0;m:boulder2;scl:0.5,0.4,2;t:rock3;til:4,4;;
i:cylinder_373;pos:258.515,1.046194,-15.56652;rot:88.21633,280.302,321.6132;m:cylinder;scl:0.2,0.8,0.2;t:bark1;til:4,4;;
i:sphere_374;pos:233.2641,26.67029,-354.052;rot:0,235.2477,0;m:sphere;scl:1.5,0.5,1;clr:182,0,0,255;;
i:capsule_375;pos:233.6317,25.03208,-348.2708;rot:19.5632,160.3987,352.8202;m:capsule;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:capsule_376;pos:230.2988,24.87784,-347.8983;rot:23.80001,166.9909,-9.331271E-07;m:capsule;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:capsule_377;pos:228.3627,24.82606,-349.4082;rot:23.99392,102.1875,348.3465;m:capsule;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:capsule_378;pos:231.7947,25.22683,-358.4923;rot:25.30503,300.2881,343.2168;m:capsule;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:capsule_379;pos:235.0833,25.08964,-359.4433;rot:22.79999,285.7297,338.1982;m:capsule;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:capsule_380;pos:237.6939,25.15102,-356.2139;rot:12.80012,260.4909,340.9408;m:capsule;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:capsule_381;pos:229.834,26.97057,-345.8948;rot:77.80009,202.2294,11.40008;m:capsule;scl:0.2,0.4,0.2;clr:182,0,0,255;;
i:capsule_382;pos:238.5274,26.39227,-359.2704;rot:75.36267,266.3806,352.7704;m:capsule;scl:0.2,0.4,0.2;clr:182,0,0,255;;
i:capsule_383;pos:243.9706,25.38583,-357.0206;rot:74.90466,295.5991,78.39653;m:capsule;scl:0.2,0.4,0.2;clr:182,0,0,255;;
i:capsule_384;pos:233.3012,25.98778,-341.9704;rot:65.39219,179.3902,280.2787;m:capsule;scl:0.2,0.4,0.2;clr:182,0,0,255;;
i:arc90_385;pos:237.9696,25.58297,-340.7252;rot:0,131.4168,0;m:arc90;scl:0.2,0.1,0.2;clr:182,0,0,255;;
i:arc90_386;pos:246.3425,25.35575,-353.0949;rot:0,82.01563,0;m:arc90;scl:0.2,0.1,0.2;clr:182,0,0,255;;
i:arc90_387;pos:247.3537,25.47295,-353.1872;rot:0,259.6571,0;m:arc90;scl:0.2,0.1,0.2;clr:182,0,0,255;;
i:arc90_388;pos:237.5883,25.46306,-341.5702;rot:0,317.6086,0;m:arc90;scl:0.2,0.1,0.2;clr:182,0,0,255;;
i:cylinder_389;pos:235.2744,29.4971,-349.5468;rot:0,236.9528,0;m:cylinder;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:cylinder_390;pos:237.9597,29.60671,-354.2983;rot:0,238.2025,0;m:cylinder;scl:0.05,0.1,0.05;clr:182,0,0,255;;
i:sphere_391;pos:235.2992,30.46336,-349.4806;rot:359.2,243.1969,-5.336605E-08;m:sphere;scl:0.15,0.15,0.08;clr:182,0,0,255;;
i:sphere_392;pos:237.9433,30.6219,-354.4013;rot:0,232.0966,0;m:sphere;scl:0.15,0.15,0.08;clr:182,0,0,255;;
i:sphere_393;pos:235.4979,30.57265,-349.2901;rot:0,241.9434,0;m:sphere;scl:0.12,0.12,0.06;clr:255,255,255,255;;
i:sphere_394;pos:238.0833,30.72589,-354.1524;rot:1.030183,230.9691,3.842633;m:sphere;scl:0.12,0.12,0.06;clr:255,255,255,255;;
i:sphere_395;pos:235.6352,30.65584,-349.2219;rot:0,229.4354,0;m:sphere;scl:0.05,0.05,0.05;clr:255,0,255,255;;
i:sphere_396;pos:238.1355,30.79213,-353.9863;rot:0,220.9348,0;m:sphere;scl:0.05,0.05,0.05;clr:255,0,255,255;;
i:sphere_397;pos:224.4005,26.26797,-361.8752;rot:0,231.248,342.2;m:sphere;scl:0.3,0.5,0.3;;
i:sphere_398;pos:224.6936,25.90752,-358.5072;rot:21.10601,249.852,17.185;m:sphere;scl:0.3,0.5,0.3;;
i:sphere_399;pos:227.6172,25.29784,-360.6251;rot:33.8,282.2455,-1.849363E-05;m:sphere;scl:0.3,0.5,0.3;;
