i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_0;pos:-0.640758,21.16638,9.950245;rot:0,359.5382,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:cuboid_231;pos:0,35,180;m:cuboid;scl:1.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_232;pos:0,35,195;m:cuboid;scl:1.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_233;pos:15,35,165;m:cuboid;scl:1.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_234;pos:-15,35,165;m:cuboid;scl:1.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_235;pos:-30,35,195;m:cuboid;scl:1.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_236;pos:30,35,195;m:cuboid;scl:1.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_237;pos:15,35,270;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_238;pos:-15,35,330;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_239;pos:15,35,390;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_240;pos:-15,35,450;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_241;pos:0,35,510;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_242;pos:-30,35,555;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_243;pos:30,35,555;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_244;pos:30,35,600;m:cuboid;scl:5.05,7,10.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_245;pos:-30,35,600;m:cuboid;scl:5.05,7,10.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_246;pos:-30,35,690;m:cuboid;scl:5.05,7,10.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_247;pos:30,35,690;m:cuboid;scl:5.05,7,10.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_248;pos:0,35,765;m:cuboid;scl:5.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_249;pos:0,10,0;m:cuboid;scl:7,2,7;clr:255,0,100,255;;
i:cuboid_250;pos:0,35,75;m:cuboid;scl:10,7,1;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_251;pos:0,-0.8,0;m:cuboid;scl:1000.05,1,1000.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_252;pos:225,20,300;m:cuboid;scl:21,4,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_253;pos:225,50,255;m:cuboid;scl:21,4,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_254;pos:375,54.20003,240;m:cuboid;scl:10,3.2,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_255;pos:390,16,240;m:cuboid;scl:10,3.2,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_256;pos:360,16,240;m:cuboid;scl:10,3.2,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_257;pos:0,-1,0;m:cuboid;scl:1000,1,1000;clr:255,255,255,255;;
i:cuboid_258;pos:0,5,825;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_259;pos:0,15,840;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_260;pos:0,25,855;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_261;pos:0,35,870;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_262;pos:0,45,885;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_263;pos:0,75,900;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_264;pos:0,65,930;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_265;pos:0,65,945;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_266;pos:0,55,960;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_267;pos:0,45,975;m:cuboid;scl:10,1,1.5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_268;pos:0,35,1005;m:cuboid;scl:6,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_269;pos:240,10,375;m:cuboid;scl:7,2,7;clr:255,0,100,255;;
i:cuboid_270;pos:240,20,420;m:cuboid;scl:10,4,1;clr:255,0,100,255;;
i:cuboid_271;pos:236.8447,26.16994,366.4837;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_272;pos:225,35,945;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_273;pos:225,35,885;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_274;pos:270,35,945;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_275;pos:270,35,885;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_276;pos:300,35,915;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_277;pos:330,35,945;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_278;pos:330,35,885;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_279;pos:360,35,915;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_280;pos:390,35,945;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_281;pos:390,35,885;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_282;pos:420,35,915;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_283;pos:450,35,945;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_284;pos:450,35,885;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_285;pos:480,35,915;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_286;pos:510,35,945;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_287;pos:510,35,885;m:cuboid;scl:1,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_288;pos:555,35,885;m:cuboid;scl:10,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_289;pos:555,35,945;m:cuboid;scl:10,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_290;pos:675,35,915;m:cuboid;scl:10,7,3;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_291;pos:540,5,915;m:cuboid;scl:10,1,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_292;pos:570,65,915;m:cuboid;scl:10,1,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_293;pos:285,35,225;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_294;pos:345,35,195;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_295;pos:285,35,195;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_296;pos:225,35,225;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_297;pos:255,35,210;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_298;pos:315,35,210;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_299;pos:225,35,180;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_300;pos:180,35,210;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_301;pos:150,35,180;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_302;pos:195,35,180;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_303;pos:300,35,180;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_304;pos:390,35,195;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_305;pos:360,35,225;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_306;pos:375,35,165;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_307;pos:390,35,285;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_308;pos:450,35,300;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_309;pos:540,35,285;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_310;pos:600,35,300;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_311;pos:495,35,300;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_312;pos:480,35,270;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_313;pos:435,35,270;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_314;pos:555,35,270;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_315;pos:585,35,255;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_316;pos:510,35,255;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_317;pos:465,35,255;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_318;pos:450,35,315;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_319;pos:390,35,315;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_320;pos:555,35,315;m:cuboid;scl:1,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_321;pos:465,35,345;m:cuboid;scl:10,7,3;clr:255,0,100,255;;
i:cuboid_322;pos:465,35,330;m:cuboid;scl:10.05,7,1.05;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_323;pos:690,17.5,840;m:cuboid;scl:1,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_324;pos:630,52.5,810;m:cuboid;scl:1,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_325;pos:570,17.5,810;m:cuboid;scl:1,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_326;pos:510,52.5,840;m:cuboid;scl:1,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_327;pos:465,17.5,810;m:cuboid;scl:1,3.5,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_328;pos:630,17.5,825;m:cuboid;scl:1,3.5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_329;pos:510,17.5,825;m:cuboid;scl:1,3.5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_330;pos:690,52.5,825;m:cuboid;scl:1,3.5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_331;pos:570,52.5,825;m:cuboid;scl:1,3.5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_332;pos:465,52.5,825;m:cuboid;scl:1,3.5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_333;pos:780,35,285;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_334;pos:690,35,375;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_335;pos:780,35,375;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_336;pos:780,35,465;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_337;pos:690,35,465;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_338;pos:690,35,555;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_339;pos:735,35,240;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_340;pos:825,35,510;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_341;pos:735,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_342;pos:825,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_343;pos:915,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_344;pos:915,35,510;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_345;pos:1005,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_346;pos:810,52.5,480;m:cuboid;scl:1,7,1;clr:255,0,100,255;;
i:cuboid_347;pos:960,35,465;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_348;pos:1050,35,555;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_349;pos:1050,35,465;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_350;pos:1050,35,375;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_351;pos:960,35,375;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_352;pos:960,35,285;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_353;pos:960,35,195;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_354;pos:960,35,105;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_355;pos:960,35,15;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_356;pos:1050,35,285;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_357;pos:1005,35,-30;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_358;pos:1050,105.0795,105;m:cuboid;scl:0.7,7,28;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_359;pos:1095,70,240;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_360;pos:1095,70,-30;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_361;pos:1185,70,-30;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_362;pos:1185,70,240;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_363;pos:1275,70,240;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_364;pos:1275,70,-30;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_365;pos:1365,70,-30;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_366;pos:1455,70,-30;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_367;pos:1365,70,240;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_368;pos:1455,70,240;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_369;pos:1545,70,240;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_370;pos:1545,70,-30;m:cuboid;scl:10,14,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_371;pos:930,38.00006,480;m:cuboid;scl:1,14,1;clr:255,0,100,255;;
i:cuboid_372;pos:1080,70,270;m:cuboid;scl:1,14,1;clr:255,0,100,255;;
i:cuboid_373;pos:1575,5,105;m:cuboid;scl:12,3,28;clr:255,0,100,255;;
i:cuboid_374;pos:450,105,660;m:cuboid;scl:120,7,140;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_375;pos:1350,177.2397,105;m:cuboid;scl:60,7,28;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_376;pos:1635,35,-30;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_377;pos:1635,35,240;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_378;pos:1590,105,105;m:cuboid;scl:1,7,28;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_379;pos:1680,35,15;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_380;pos:1680,35,195;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_381;pos:1770,35,105;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_382;pos:1770,35,195;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_383;pos:1770,35,285;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_384;pos:1680,35,375;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_385;pos:1590,35,375;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_386;pos:1680,35,465;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_387;pos:1590,35,555;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_388;pos:1500,35,555;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_389;pos:1500,35,465;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_390;pos:1590,35,285;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_391;pos:1725,35,330;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_392;pos:1725,35,60;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_393;pos:1545,35,420;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_394;pos:1635,35,510;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_395;pos:1545,35,690;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_396;pos:1455,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_397;pos:1455,35,690;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_398;pos:1365,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_399;pos:1365,35,690;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_400;pos:1275,35,690;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_401;pos:1275,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_402;pos:1185,35,600;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_403;pos:1590,35,645;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_404;pos:1560,35,390;m:cuboid;scl:1,7,1;clr:255,0,100,255;;
i:cuboid_405;pos:1620,35,540;m:cuboid;scl:1,7,1;clr:255,0,100,255;;
i:cuboid_406;pos:1470,35,570;m:cuboid;scl:1,7,1;clr:255,0,100,255;;
i:cuboid_407;pos:1260,35,720;m:cuboid;scl:1,7,1;clr:255,0,100,255;;
i:cuboid_408;pos:1140,35,645;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_409;pos:1140,35,735;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_410;pos:1230,35,735;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_411;pos:1230,35,825;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_412;pos:1140,35,825;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_413;pos:1185,140,870;m:cuboid;scl:10,14,1;clr:255,0,100,255;;
i:cuboid_414;pos:1770,105,240;m:cuboid;scl:1,7,1;clr:255,0,100,255;;
i:cuboid_415;pos:1230,105,1005;m:cuboid;scl:1,7,10;clr:255,0,100,255;;
i:cuboid_416;pos:1140,105,1005;m:cuboid;scl:1,7,10;clr:255,0,100,255;;
i:cuboid_417;pos:1140,105,1095;m:cuboid;scl:1,7,10;clr:255,0,100,255;;
i:cuboid_418;pos:1230,105,1095;m:cuboid;scl:1,7,10;clr:255,0,100,255;;
i:cuboid_419;pos:1185,105,1230;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_420;pos:1275,105,1140;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_421;pos:1365,105,1140;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_422;pos:1275,105,1230;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_423;pos:1365,105,1230;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_424;pos:1455,105,1230;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_425;pos:1455,105,1050;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_426;pos:1545,105,1050;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_427;pos:1635,105,1050;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_428;pos:1140,105,1185;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_429;pos:1410,105,1095;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_430;pos:1500,105,1185;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_431;pos:1590,105,1185;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_432;pos:1680,105,1095;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_433;pos:1680,105,1185;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_434;pos:1680,105,1275;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_435;pos:1590,105,1275;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_436;pos:1590,105,1365;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_437;pos:1680,105,1365;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_438;pos:1590,105,1455;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_439;pos:1680,105,1455;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_440;pos:1545,105,1140;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_441;pos:1185,72.5,1005;m:cuboid;scl:10,0.5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
