i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tube_210;pos:400,2000,400;m:tube;scl:14,11,14;mat:transparent;clr:0,127,127,200;;
i:tube_211;pos:400,2000,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,114,140,200;;
i:tube_212;pos:393.9232,1930.541,400;rot:0,180,190.005;m:tube;scl:14,11,14;mat:transparent;clr:0,102,153,200;;
i:tube_213;pos:375.877,1863.192,400;rot:0,180,199.9947;m:tube;scl:14,11,14;mat:transparent;clr:0,89,165,200;;
i:tube_214;pos:346.4102,1800,400;rot:0,180,209.9986;m:tube;scl:14,11,14;mat:transparent;clr:0,76,178,200;;
i:tube_215;pos:306.4178,1742.885,400;rot:0,180,219.9975;m:tube;scl:14,11,14;mat:transparent;clr:0,63,191,200;;
i:tube_216;pos:257.115,1693.582,400;rot:0,180,229.9985;m:tube;scl:14,11,14;mat:transparent;clr:0,51,204,200;;
i:tube_217;pos:200,1653.59,400;rot:0,180,240.0015;m:tube;scl:14,11,14;mat:transparent;clr:0,38,216,200;;
i:tube_218;pos:136.808,1625.23,400;rot:0,180,249.9991;m:tube;scl:14,11,14;mat:transparent;clr:0,25,229,200;;
i:tube_219;pos:69.4592,1606.077,400;rot:0,180,260.0044;m:tube;scl:14,11,14;mat:transparent;clr:0,12,242,200;;
i:tube_220;pos:0,1600,400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:0,0,255,200;;
i:tube_221;pos:-66.66,1600,400;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:12,0,242,200;;
i:tube_222;pos:-133.32,1600,400;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:25,0,229,200;;
i:tube_223;pos:-200,1600,400;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:38,0,216,200;;
i:tube_224;pos:-266.66,1600,400;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:51,0,204,200;;
i:tube_225;pos:-333.32,1600,400;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:63,0,188,200;;
i:tube_226;pos:-400,1600,400;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:76,0,178,200;;
i:tube_227;pos:-469.4592,1600,406.0768;rot:90,280.005,0;m:tube;scl:14,11,14;mat:transparent;clr:89,0,165,200;;
i:tube_228;pos:-536.808,1600,425.23;rot:90,289.9947,0;m:tube;scl:14,11,14;mat:transparent;clr:102,0,153,200;;
i:tube_229;pos:-600,1600,453.5898;rot:89.97202,299.9957,0;m:tube;scl:14,11,14;mat:transparent;clr:114,0,140,200;;
i:tube_230;pos:-657.115,1600,493.5822;rot:90,310.0015,0;m:tube;scl:14,11,14;mat:transparent;clr:127,0,127,200;;
i:tube_231;pos:-706.4178,1600,542.885;rot:90,320.0089,0;m:tube;scl:14,11,14;mat:transparent;clr:140,0,114,200;;
i:tube_232;pos:-746.4102,1600,600;rot:89.97202,330.0015,0;m:tube;scl:14,11,14;mat:transparent;clr:153,0,102,200;;
i:tube_233;pos:-775.877,1600,663.192;rot:89.98022,339.9991,0;m:tube;scl:14,11,14;mat:transparent;clr:165,0,89,200;;
i:tube_234;pos:-793.9232,1600,730.5408;rot:90,350.0044,0;m:tube;scl:14,11,14;mat:transparent;clr:178,0,76,200;;
i:tube_235;pos:-800,1600,800;rot:90,0,0;m:tube;scl:14,11,14;mat:transparent;clr:191,0,63,200;;
i:tube_236;pos:-800,1600,800;rot:90,180,0;m:tube;scl:14,11,14;mat:transparent;clr:204,0,51,200;;
i:tube_237;pos:-793.9232,1600,869.4592;rot:90,189.9956,0;m:tube;scl:14,11,14;mat:transparent;clr:216,0,38,200;;
i:tube_238;pos:-775.877,1600,936.808;rot:89.98022,200.0009,0;m:tube;scl:14,11,14;mat:transparent;clr:229,0,25,200;;
i:tube_239;pos:-746.4102,1600,1000;rot:90,209.9985,0;m:tube;scl:14,11,14;mat:transparent;clr:242,0,12,200;;
i:tube_240;pos:-706.4178,1600,1057.115;rot:90,219.9911,0;m:tube;scl:14,11,14;mat:transparent;clr:255,0,0,200;;
i:tube_241;pos:-657.115,1600,1106.418;rot:90,229.9985,0;m:tube;scl:14,11,14;mat:transparent;clr:242,12,0,200;;
i:tube_242;pos:-600,1600,1146.41;rot:89.97202,240.0043,0;m:tube;scl:14,11,14;mat:transparent;clr:229,25,0,200;;
i:tube_243;pos:-536.808,1600,1175.877;rot:90,250.0053,0;m:tube;scl:14,11,14;mat:transparent;clr:216,38,0,200;;
i:tube_244;pos:-469.4592,1600,1193.923;rot:90,259.995,0;m:tube;scl:14,11,14;mat:transparent;clr:204,51,0,200;;
i:tube_245;pos:-400,1600,1200;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:188,63,0,200;;
i:tube_246;pos:-400,1600,1200;rot:90,90,0;m:tube;scl:14,11,14;mat:transparent;clr:178,76,0,200;;
i:tube_247;pos:-330.5408,1600,1193.923;rot:90,100.005,0;m:tube;scl:14,11,14;mat:transparent;clr:165,89,0,200;;
i:tube_248;pos:-263.192,1600,1175.877;rot:90,109.9947,0;m:tube;scl:14,11,14;mat:transparent;clr:153,102,0,200;;
i:tube_249;pos:-200,1600,1146.41;rot:89.97202,119.9957,0;m:tube;scl:14,11,14;mat:transparent;clr:140,114,0,200;;
i:tube_250;pos:-142.885,1600,1106.418;rot:90,130.0015,0;m:tube;scl:14,11,14;mat:transparent;clr:127,127,0,200;;
i:tube_251;pos:-93.5822,1600,1057.115;rot:90,140.0089,0;m:tube;scl:14,11,14;mat:transparent;clr:114,140,0,200;;
i:tube_252;pos:-53.5898,1600,1000;rot:90,150.0015,0;m:tube;scl:14,11,14;mat:transparent;clr:102,153,0,200;;
i:tube_253;pos:-24.123,1600,936.808;rot:89.98022,159.9991,0;m:tube;scl:14,11,14;mat:transparent;clr:89,165,0,200;;
i:tube_254;pos:-6.0768,1600,869.4592;rot:90,170.0044,0;m:tube;scl:14,11,14;mat:transparent;clr:76,178,0,200;;
i:tube_255;pos:0,1600,800;rot:90,180,0;m:tube;scl:14,11,14;mat:transparent;clr:63,191,0,200;;
i:tube_256;pos:0,1600,800;rot:270,0,0;m:tube;scl:14,11,14;mat:transparent;clr:51,204,0,200;;
i:tube_257;pos:0,1593.923,730.5408;rot:279.9956,180,180;m:tube;scl:14,11,14;mat:transparent;clr:38,216,0,200;;
i:tube_258;pos:0,1575.877,663.192;rot:290.0009,180,180;m:tube;scl:14,11,14;mat:transparent;clr:25,229,0,200;;
i:tube_259;pos:0,1546.41,600;rot:299.9985,180,180;m:tube;scl:14,11,14;mat:transparent;clr:12,242,0,200;;
i:tube_260;pos:0,1506.418,542.885;rot:310.0015,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,255,0,200;;
i:tube_261;pos:0,1457.115,493.5822;rot:320.0024,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,242,12,200;;
i:tube_262;pos:0,1400,453.5898;rot:330.0013,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,229,25,200;;
i:tube_263;pos:0,1336.808,425.23;rot:340.0053,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,216,38,200;;
i:tube_264;pos:0,1269.459,406.0768;rot:349.995,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,204,51,200;;
i:tube_265;pos:0,1200,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,188,63,200;;
i:tube_266;pos:0,1133.32,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,178,76,200;;
i:tube_267;pos:0,1066.66,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,165,89,200;;
i:tube_268;pos:0,1000,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,153,102,200;;
i:tube_269;pos:0,933.32,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,140,114,200;;
i:tube_270;pos:0,866.66,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,127,127,200;;
i:tube_271;pos:0,800,400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:0,114,140,200;;
i:tube_272;pos:-6.0768,730.5408,400;rot:0,180,190.005;m:tube;scl:14,11,14;mat:transparent;clr:0,102,153,200;;
i:tube_273;pos:-24.123,663.192,400;rot:0,180,199.9947;m:tube;scl:14,11,14;mat:transparent;clr:0,89,165,200;;
i:tube_274;pos:-53.5898,600,400;rot:0,180,209.9986;m:tube;scl:14,11,14;mat:transparent;clr:0,76,178,200;;
i:tube_275;pos:-93.5822,542.885,400;rot:0,180,219.9975;m:tube;scl:14,11,14;mat:transparent;clr:0,63,191,200;;
i:tube_276;pos:-142.885,493.5822,400;rot:0,180,229.9985;m:tube;scl:14,11,14;mat:transparent;clr:0,51,204,200;;
i:tube_277;pos:-200,453.5898,400;rot:0,180,240.0015;m:tube;scl:14,11,14;mat:transparent;clr:0,38,216,200;;
i:tube_278;pos:-263.192,425.23,400;rot:0,180,249.9991;m:tube;scl:14,11,14;mat:transparent;clr:0,25,229,200;;
i:tube_279;pos:-330.5408,406.0768,400;rot:0,180,260.0044;m:tube;scl:14,11,14;mat:transparent;clr:0,12,242,200;;
i:tube_280;pos:-400,400,400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:0,0,255,200;;
i:tube_281;pos:-466.66,400,400;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:12,0,242,200;;
i:tube_282;pos:-533.32,400,400;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:25,0,229,200;;
i:tube_283;pos:-600,400,400;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:38,0,216,200;;
i:tube_284;pos:-666.66,400,400;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:51,0,204,200;;
i:tube_285;pos:-733.32,400,400;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:63,0,188,200;;
i:tube_286;pos:-800,400,400;rot:90,270,0;m:tube;scl:14,11,14;mat:transparent;clr:76,0,178,200;;
i:tube_287;pos:-869.4592,400,393.9232;rot:90,259.995,0;m:tube;scl:14,11,14;mat:transparent;clr:89,0,165,200;;
i:tube_288;pos:-936.808,400,375.877;rot:90,250.0053,0;m:tube;scl:14,11,14;mat:transparent;clr:102,0,153,200;;
i:tube_289;pos:-1000,400,346.4102;rot:89.97202,240.0043,0;m:tube;scl:14,11,14;mat:transparent;clr:114,0,140,200;;
i:tube_290;pos:-1057.115,400,306.4178;rot:90,229.9985,0;m:tube;scl:14,11,14;mat:transparent;clr:127,0,127,200;;
i:tube_291;pos:-1106.418,400,257.115;rot:90,219.9911,0;m:tube;scl:14,11,14;mat:transparent;clr:140,0,114,200;;
i:tube_292;pos:-1146.41,400,200;rot:90,209.9985,0;m:tube;scl:14,11,14;mat:transparent;clr:153,0,102,200;;
i:tube_293;pos:-1175.877,400,136.808;rot:89.98022,200.0009,0;m:tube;scl:14,11,14;mat:transparent;clr:165,0,89,200;;
i:tube_294;pos:-1193.923,400,69.4592;rot:90,189.9956,0;m:tube;scl:14,11,14;mat:transparent;clr:178,0,76,200;;
i:tube_295;pos:-1200,400,0;rot:90,180,0;m:tube;scl:14,11,14;mat:transparent;clr:191,0,63,200;;
i:tube_296;pos:-1200,400,0;rot:90,0,0;m:tube;scl:14,11,14;mat:transparent;clr:204,0,51,200;;
i:tube_297;pos:-1200,406.0768,-69.4592;rot:80.00439,180,180;m:tube;scl:14,11,14;mat:transparent;clr:216,0,38,200;;
i:tube_298;pos:-1200,425.23,-136.808;rot:69.99909,180,180;m:tube;scl:14,11,14;mat:transparent;clr:229,0,25,200;;
i:tube_299;pos:-1200,453.5898,-200;rot:60.00146,180,180;m:tube;scl:14,11,14;mat:transparent;clr:242,0,12,200;;
i:tube_300;pos:-1200,493.5822,-257.115;rot:49.99849,180,180;m:tube;scl:14,11,14;mat:transparent;clr:255,0,0,200;;
i:tube_301;pos:-1200,542.885,-306.4178;rot:39.99755,180,180;m:tube;scl:14,11,14;mat:transparent;clr:242,12,0,200;;
i:tube_302;pos:-1200,600,-346.4102;rot:29.99866,180,180;m:tube;scl:14,11,14;mat:transparent;clr:229,25,0,200;;
i:tube_303;pos:-1200,663.192,-374.77;rot:19.99472,180,180;m:tube;scl:14,11,14;mat:transparent;clr:216,38,0,200;;
i:tube_304;pos:-1200,730.5408,-393.9232;rot:10.005,180,180;m:tube;scl:14,11,14;mat:transparent;clr:204,51,0,200;;
i:tube_305;pos:-1200,800,-400;rot:0,180,180;m:tube;scl:14,11,14;mat:transparent;clr:188,63,0,200;;
i:tube_306;pos:-1200,800,-400;rot:0,180,0;m:tube;scl:14,11,14;mat:transparent;clr:178,76,0,200;;
i:tube_307;pos:-1193.923,869.4592,-400;rot:0,180,10.005;m:tube;scl:14,11,14;mat:transparent;clr:165,89,0,200;;
i:tube_308;pos:-1175.877,936.808,-400;rot:0,180,19.99472;m:tube;scl:14,11,14;mat:transparent;clr:153,102,0,200;;
i:tube_309;pos:-1146.41,1000,-400;rot:0,180,32.93317;m:tube;scl:14,11,14;mat:transparent;clr:140,114,0,200;;
i:tube_310;pos:-1106.418,1057.115,-400;rot:0,180,39.99754;m:tube;scl:14,11,14;mat:transparent;clr:127,127,0,200;;
i:tube_311;pos:-1057.115,1106.418,-400;rot:0,180,49.99848;m:tube;scl:14,11,14;mat:transparent;clr:114,140,0,200;;
i:tube_312;pos:-1000,1146.41,-400;rot:0,180,60.00146;m:tube;scl:14,11,14;mat:transparent;clr:102,153,0,200;;
i:tube_313;pos:-936.808,1175.877,-400;rot:0,180,69.99906;m:tube;scl:14,11,14;mat:transparent;clr:89,165,0,200;;
i:tube_314;pos:-869.4592,1193.923,-400;rot:0,180,80.00436;m:tube;scl:14,11,14;mat:transparent;clr:76,178,0,200;;
i:tube_315;pos:-800,1200,-400;rot:0,180,90;m:tube;scl:14,11,14;mat:transparent;clr:63,191,0,200;;
i:tube_316;pos:-733.32,1200,-400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:51,204,0,200;;
i:tube_317;pos:-666.66,1200,-400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:38,216,0,200;;
i:tube_318;pos:-600,1200,-400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:25,229,0,200;;
i:tube_319;pos:-533.32,1200,-400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:12,242,0,200;;
i:tube_320;pos:-466.66,1200,-400;rot:0,180,270;m:tube;scl:14,11,14;mat:transparent;clr:0,255,0,200;;
i:leaf3_642;pos:-400,1200,-400;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:255,0,0,200;;
i:leaf3_643;pos:-330.5408,1200,-393.9232;rot:90,79.995,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:242,12,0,200;;
i:leaf3_644;pos:-263.192,1200,-374.77;rot:90,70.00528,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:229,25,0,200;;
i:leaf3_645;pos:-200,1200,-346.4102;rot:89.97202,60.00431,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:216,38,0,200;;
i:leaf3_646;pos:-142.885,1200,-306.4178;rot:90,49.99854,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:204,51,0,200;;
i:leaf3_647;pos:-93.5822,1200,-257.115;rot:90,39.99113,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:188,63,0,200;;
i:leaf3_648;pos:-53.5898,1200,-200;rot:89.97202,29.99855,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:178,76,0,200;;
i:leaf3_649;pos:-24.123,1200,-136.808;rot:89.98022,20.00094,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:165,89,0,200;;
i:leaf3_650;pos:-6.0768,1200,-69.4592;rot:90,9.995639,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:153,102,0,200;;
i:leaf3_651;pos:0,1200,0;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:140,114,0,200;;
i:leaf3_652;pos:0,1200,0;rot:90,180,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:127,127,0,200;;
i:leaf3_653;pos:6.0768,1200,69.4592;rot:90,189.9956,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:114,140,0,200;;
i:leaf3_654;pos:24.123,1200,136.808;rot:89.98022,200.0009,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:102,153,0,200;;
i:leaf3_655;pos:53.5898,1200,200;rot:90,209.9985,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:89,165,0,200;;
i:leaf3_656;pos:93.5822,1200,257.115;rot:90,219.9911,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:76,178,0,200;;
i:leaf3_657;pos:142.885,1200,306.4178;rot:90,229.9985,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:63,191,0,200;;
i:leaf3_658;pos:200,1200,346.4102;rot:89.97202,240.0043,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:51,204,0,200;;
i:leaf3_659;pos:263.192,1200,375.877;rot:90,250.0053,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:38,216,0,200;;
i:leaf3_660;pos:330.5408,1200,393.9232;rot:90,259.995,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:25,229,0,200;;
i:leaf3_661;pos:400,1200,400;rot:90,270,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:12,242,0,200;;
i:leaf3_662;pos:400,1200,400;rot:0,180,270;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,255,0,200;;
i:leaf3_663;pos:469.4592,1206.077,400;rot:0,180,260.0044;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,242,12,200;;
i:leaf3_664;pos:536.808,1225.23,400;rot:0,180,249.9991;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,229,25,200;;
i:leaf3_665;pos:600,1253.59,400;rot:0,180,240.0015;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,216,38,200;;
i:leaf3_666;pos:657.115,1293.582,400;rot:0,180,229.9985;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,204,51,200;;
i:leaf3_667;pos:706.4178,1342.885,400;rot:0,180,219.9975;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,188,63,200;;
i:leaf3_668;pos:746.4102,1400,400;rot:0,180,209.9986;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,178,76,200;;
i:leaf3_669;pos:775.877,1463.192,400;rot:0,180,199.9947;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,165,89,200;;
i:leaf3_670;pos:793.9232,1530.541,400;rot:0,180,190.005;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,153,102,200;;
i:leaf3_671;pos:800,1600,400;rot:0,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,140,114,200;;
i:leaf3_672;pos:800,1600,400;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,127,127,200;;
i:leaf3_673;pos:800,1669.459,393.9232;rot:349.995,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,114,140,200;;
i:leaf3_674;pos:800,1736.808,375.877;rot:340.0053,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,102,153,200;;
i:leaf3_675;pos:800,1800,346.4102;rot:327.0668,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,89,165,200;;
i:leaf3_676;pos:800,1857.115,306.4178;rot:320.0024,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,76,178,200;;
i:leaf3_677;pos:800,1906.418,257.115;rot:310.0015,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,63,191,200;;
i:leaf3_678;pos:800,1946.41,200;rot:299.9985,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,51,204,200;;
i:leaf3_679;pos:800,1975.877,136.808;rot:290.0009,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,38,216,200;;
i:leaf3_680;pos:800,1993.923,69.4592;rot:279.9956,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,25,229,200;;
i:leaf3_681;pos:800,2000,0;rot:270,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,12,242,200;;
i:leaf3_682;pos:800,2000,0;rot:270,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,0,255,200;;
i:leaf3_683;pos:800,1993.923,-69.4592;rot:279.9956,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:12,0,242,200;;
i:leaf3_684;pos:800,1975.877,-136.808;rot:290.0009,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:25,0,229,200;;
i:leaf3_685;pos:800,1946.41,-200;rot:299.9985,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:38,0,216,200;;
i:leaf3_686;pos:800,1906.418,-257.115;rot:310.0015,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:51,0,204,200;;
i:leaf3_687;pos:800,1857.115,-306.4178;rot:320.0024,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:63,0,188,200;;
i:leaf3_688;pos:800,1800,-346.4102;rot:330.0013,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:76,0,178,200;;
i:leaf3_689;pos:800,1736.808,-374.77;rot:340.0053,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:89,0,165,200;;
i:leaf3_690;pos:800,1669.459,-393.9232;rot:349.995,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:102,0,153,200;;
i:leaf3_691;pos:800,1600,-400;rot:0,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:114,0,140,200;;
i:leaf3_692;pos:800,1600,-400;rot:0,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:127,0,127,200;;
i:leaf3_693;pos:800,1530.541,-393.9232;rot:10.005,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:140,0,114,200;;
i:leaf3_694;pos:800,1463.192,-374.77;rot:19.99472,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:153,0,102,200;;
i:leaf3_695;pos:800,1400,-346.4102;rot:29.99866,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:165,0,89,200;;
i:leaf3_696;pos:800,1342.885,-306.4178;rot:39.99755,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:178,0,76,200;;
i:leaf3_697;pos:800,1293.582,-257.115;rot:49.99849,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:191,0,63,200;;
i:leaf3_698;pos:800,1253.59,-200;rot:60.00146,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:204,0,51,200;;
i:leaf3_699;pos:800,1225.23,-136.808;rot:69.99909,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:216,0,38,200;;
i:leaf3_700;pos:800,1206.077,-69.4592;rot:80.00439,180,180;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:229,0,25,200;;
i:leaf3_701;pos:800,1200,0;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:242,0,12,200;;
i:leaf3_702;pos:800,1200,66.66;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:255,0,0,200;;
i:leaf3_703;pos:800,1200,133.32;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:242,12,0,200;;
i:leaf3_704;pos:800,1200,200;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:229,25,0,200;;
i:leaf3_705;pos:800,1200,266.66;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:216,38,0,200;;
i:leaf3_706;pos:800,1200,333.32;rot:90,0,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:204,51,0,200;;
i:leaf3_707;pos:800,1200,400;rot:90,180,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:188,63,0,200;;
i:leaf3_708;pos:793.9232,1200,469.4592;rot:90,170.0044,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:178,76,0,200;;
i:leaf3_709;pos:775.877,1200,536.808;rot:89.98022,159.9991,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:165,89,0,200;;
i:leaf3_710;pos:746.4102,1200,600;rot:90,150.0015,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:153,102,0,200;;
i:leaf3_711;pos:706.4178,1200,657.115;rot:90,140.0089,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:140,114,0,200;;
i:leaf3_712;pos:657.115,1200,706.4178;rot:90,130.0015,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:127,127,0,200;;
i:leaf3_713;pos:600,1200,746.4102;rot:89.97202,119.9957,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:114,140,0,200;;
i:leaf3_714;pos:536.808,1200,775.877;rot:90,109.9947,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:102,153,0,200;;
i:leaf3_715;pos:469.4592,1200,793.9232;rot:90,100.005,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:89,165,0,200;;
i:leaf3_716;pos:400,1200,800;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:76,178,0,200;;
i:leaf3_717;pos:333.32,1200,800;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:63,191,0,200;;
i:leaf3_718;pos:266.66,1200,800;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:51,204,0,200;;
i:leaf3_719;pos:200,1200,800;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:38,216,0,200;;
i:leaf3_720;pos:133.32,1200,800;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:25,229,0,200;;
i:leaf3_721;pos:66.66,1200,800;rot:90,90,0;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:12,242,0,200;;
i:leaf3_722;pos:0,1200,800;rot:0,180,270;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,255,0,200;;
i:leaf3_723;pos:-69.4592,1206.077,800;rot:0,180,279.9956;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,242,12,200;;
i:leaf3_724;pos:-136.808,1225.23,800;rot:0,180,290.0009;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,229,25,200;;
i:leaf3_725;pos:-200,1253.59,800;rot:0,180,299.9985;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,216,38,200;;
i:leaf3_726;pos:-257.115,1293.582,800;rot:0,180,310.0015;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,204,51,200;;
i:leaf3_727;pos:-306.4178,1342.885,800;rot:0,180,320.0025;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,188,63,200;;
i:leaf3_728;pos:-346.4102,1400,800;rot:0,180,327.0668;m:leaf3;scl:2.8,2.2,2.8;mat:transparent;clr:0,178,76,200;;
