i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_0;pos:0,510,-100;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_1;pos:0,510,-100;rot:0,180,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawntitan_3;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:23;c:spawner, f:2, t:2;;
i:cuboid_226;pos:0,300,300;rot:0,180,0;m:cuboid;scl:10.1,1.1,30.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_227;pos:0,350,300;rot:0,180,0;m:cuboid;scl:10.1,1.1,30.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_228;pos:-50,300,500;rot:0,180,0;m:cuboid;scl:20.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_229;pos:-25,350,500;rot:0,180,0;m:cuboid;scl:15.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_230;pos:0,385,545;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_231;pos:0,420,500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_232;pos:0,350,850;rot:0,180,0;m:cuboid;scl:10.1,1.1,60.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_233;pos:0,420,850;rot:0,180,0;m:cuboid;scl:10.1,1.1,60.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_234;pos:25,385,850;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_235;pos:-25,385,850;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_236;pos:0,385,850;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_237;pos:0,350,1350;rot:0,180,0;m:cuboid;scl:20.1,1.1,20.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_238;pos:0,420,1350;rot:0,180,0;m:cuboid;scl:20.1,1.1,20.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_239;pos:95,385,1350;rot:0,180,0;m:cuboid;scl:1.1,6.1,20.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_240;pos:-95,385,1350;rot:0,180,0;m:cuboid;scl:1.1,6.1,20.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_241;pos:0,350,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_242;pos:0,420,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_243;pos:25,350,1200;rot:0,180,0;m:cuboid;scl:15.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_244;pos:0,385,1155;rot:0,180,0;m:cuboid;scl:1.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_245;pos:5,420,1200;rot:0,180,0;m:cuboid;scl:11.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_246;pos:25,460,1200;rot:0,180,0;m:cuboid;scl:15.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_247;pos:0,329.04,1599.3;rot:337.3801,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_248;pos:0,399.04,1599.3;rot:337.3801,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_249;pos:0,329.04,1599.3;rot:22.61987,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_250;pos:0,399.04,1599.3;rot:22.61987,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_251;pos:0,279.04,1699.3;rot:337.3801,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_252;pos:0,349.04,1699.3;rot:337.3801,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_253;pos:0,279.04,1699.3;rot:22.61987,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_254;pos:0,349.04,1699.3;rot:22.61987,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_255;pos:0,329.04,1799.3;rot:337.3801,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_256;pos:0,399.04,1799.3;rot:337.3801,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_257;pos:0,329.04,1799.3;rot:22.61987,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_258;pos:0,399.04,1799.3;rot:22.61987,180,0;m:cuboid;scl:10.1,1.1,11.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_259;pos:0,350,1800;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_260;pos:0,370,1800;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_261;pos:0,360,1800;rot:0,180,0;m:cuboid;scl:1.1,1.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_262;pos:20,360,1800;rot:0,180,0;m:cuboid;scl:1.1,1.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_263;pos:-20,360,1800;rot:0,180,0;m:cuboid;scl:1.1,1.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_264;pos:40,360,1800;rot:0,180,0;m:cuboid;scl:1.1,1.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_265;pos:-40,360,1800;rot:0,180,0;m:cuboid;scl:1.1,1.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_266;pos:0,420,1699.3;rot:0,180,0;m:cuboid;scl:10.1,1.1,30.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_267;pos:0,420,1900;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_268;pos:0,315,1900;rot:0,180,0;m:cuboid;scl:0.6,20.1,0.6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_269;pos:0,210,1900;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_270;pos:0,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_271;pos:100,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_272;pos:200,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_273;pos:300,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_274;pos:400,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_275;pos:500,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_276;pos:600,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_277;pos:1000,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_278;pos:1000,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_279;pos:1400,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_280;pos:1400,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_281;pos:1800,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_282;pos:1800,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:pyramid_283;pos:100,237.5,1500;rot:0,0,180;m:pyramid;scl:2.1,2.1,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:pyramid_284;pos:100,237.5,1470;rot:0,0,180;m:pyramid;scl:2.1,2.1,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:pyramid_285;pos:100,237.5,1530;rot:0,0,180;m:pyramid;scl:2.1,2.1,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:pyramid_286;pos:200,230,1485;rot:0,180,0;m:pyramid;scl:2.1,2.1,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:pyramid_287;pos:200,230,1515;rot:0,180,0;m:pyramid;scl:2.1,2.1,2.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_288;pos:280,230,1500;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_289;pos:280,230,1520;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_290;pos:280,230,1540;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_291;pos:280,230,1480;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_292;pos:280,230,1460;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_293;pos:320,230,1510;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_294;pos:320,230,1530;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_295;pos:320,230,1490;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_296;pos:320,230,1470;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_297;pos:380,240,1500;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_298;pos:380,240,1520;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_299;pos:380,240,1540;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_300;pos:380,240,1480;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_301;pos:380,240,1460;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_302;pos:420,240,1510;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_303;pos:420,240,1530;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_304;pos:420,240,1490;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_305;pos:420,240,1470;rot:0,0,180;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_306;pos:500,230,1500;rot:0,0,180;m:cylinder;scl:1.1,2.6,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_307;pos:600,240,1500;rot:0,0,180;m:cylinder;scl:1.1,2.6,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_308;pos:1000,235,1500;rot:326.6015,180,0;m:cuboid;scl:10.1,1.1,9.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_309;pos:1000,235,1500;rot:33.39848,180,0;m:cuboid;scl:10.1,1.1,9.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_310;pos:1400,235,1500;rot:0,180,0;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_311;pos:1800,235,1500;rot:0,180,0;m:cuboid;scl:1.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_312;pos:2700,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_313;pos:2700,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_314;pos:2800,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_315;pos:2800,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_316;pos:2900,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_317;pos:2900,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_318;pos:3000,210,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_319;pos:3000,260,1500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_320;pos:2655,225,1500;rot:0,180,0;m:cuboid;scl:1.1,2.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_321;pos:2655,250,1500;rot:0,180,0;m:cuboid;scl:1.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_322;pos:2700,245,1500;rot:0,180,0;m:cuboid;scl:1.1,2.6,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_323;pos:2745,225,1500;rot:0,180,0;m:cuboid;scl:1.1,2.6,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_324;pos:2800,235,1500;rot:0,180,0;m:cylinder;scl:3.15,2.55,3.15;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_325;pos:2800,235,1532.5;rot:0,180,0;m:cylinder;scl:3.55,2.55,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_326;pos:2800,245,1467.5;rot:0,180,0;m:cylinder;scl:3.55,1.05,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_327;pos:2800,220,1467.5;rot:0,180,0;m:cylinder;scl:3.55,0.55,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_328;pos:2845,235,1500;rot:0,180,0;m:cylinder;scl:3.15,2.55,3.15;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_329;pos:2845,235,1467.5;rot:0,180,0;m:cylinder;scl:3.55,2.55,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_330;pos:2845,245,1532.5;rot:0,180,0;m:cylinder;scl:3.55,1.05,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_331;pos:2845,220,1532.5;rot:0,180,0;m:cylinder;scl:3.55,0.55,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_332;pos:2900,235,1532.5;rot:0,180,0;m:cylinder;scl:3.15,2.55,3.15;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_333;pos:2900,235,1467.5;rot:0,180,0;m:cylinder;scl:3.55,2.55,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_334;pos:2900,245,1500;rot:0,180,0;m:cylinder;scl:3.55,1.05,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_335;pos:2900,220,1500;rot:0,180,0;m:cylinder;scl:3.55,0.55,3.55;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_336;pos:-45,530,50;rot:0,180,0;m:cuboid;scl:1.1,5.1,40.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_337;pos:45,530,50;rot:0,180,0;m:cuboid;scl:1.1,5.1,40.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_338;pos:0,560,50;rot:0,180,0;m:cuboid;scl:10.1,1.1,40.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_339;pos:0,530,-145;rot:0,180,0;m:cuboid;scl:10.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_340;pos:-45,480,200;rot:0,180,0;m:cuboid;scl:1.1,5.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_341;pos:45,480,200;rot:0,180,0;m:cuboid;scl:1.1,5.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_342;pos:0,505,245;rot:0,180,0;m:cuboid;scl:10.1,10.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_343;pos:-45,450,100;rot:0,180,0;m:cuboid;scl:1.1,9.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_344;pos:0,450,55;rot:0,180,0;m:cuboid;scl:10.1,9.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_345;pos:0,430,145;rot:0,180,0;m:cuboid;scl:10.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_346;pos:45,470,100;rot:0,180,0;m:cuboid;scl:1.1,5.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_347;pos:145,405,100;rot:0,180,0;m:cuboid;scl:1.1,10.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_348;pos:100,450,100;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_349;pos:100,405,145;rot:0,180,0;m:cuboid;scl:10.1,10.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_350;pos:100,405,55;rot:0,180,0;m:cuboid;scl:10.1,10.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_351;pos:-45,350,100;rot:0,180,0;m:cuboid;scl:1.1,9.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_352;pos:0,350,55;rot:0,180,0;m:cuboid;scl:10.1,9.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_353;pos:0,370,145;rot:0,180,0;m:cuboid;scl:10.1,5.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_354;pos:45,330,100;rot:0,180,0;m:cuboid;scl:1.1,5.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_355;pos:45,325,300;rot:0,180,0;m:cuboid;scl:1.1,6.1,30.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_356;pos:-45,325,300;rot:0,180,0;m:cuboid;scl:1.1,6.1,30.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_357;pos:45,325,500;rot:0,180,0;m:cuboid;scl:1.1,4.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_358;pos:0,325,545;rot:0,180,0;m:cuboid;scl:10.1,4.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_359;pos:-145,360,500;rot:0,180,0;m:cuboid;scl:1.1,11.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_360;pos:-100,360,545;rot:0,180,0;m:cuboid;scl:10.1,11.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_361;pos:-100,360,455;rot:0,180,0;m:cuboid;scl:10.1,11.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_362;pos:-100,420,500;rot:0,180,0;m:cuboid;scl:10.1,1.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_363;pos:45,385,500;rot:0,180,0;m:cuboid;scl:1.1,6.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_364;pos:0,385,455;rot:0,180,0;m:cuboid;scl:10.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_365;pos:45,385.04,850;rot:0,180,0;m:cuboid;scl:1.1,6.1,60.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_366;pos:-45,385,850;rot:0,180,0;m:cuboid;scl:1.1,6.1,60.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_367;pos:-45,385,1200;rot:0,180,0;m:cuboid;scl:1.1,6.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_368;pos:95,405,1200;rot:0,180,0;m:cuboid;scl:1.1,10.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_369;pos:70,405,1155;rot:0,180,0;m:cuboid;scl:6.1,10.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_370;pos:70,405,1245;rot:0,180,0;m:cuboid;scl:6.1,10.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_371;pos:-45,440,1200;rot:0,180,0;m:cuboid;scl:1.1,3.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_372;pos:-5,440,1245;rot:0,180,0;m:cuboid;scl:9.1,3.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_373;pos:-5,440,1155;rot:0,180,0;m:cuboid;scl:9.1,3.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_374;pos:-65,385,1255;rot:0,180,0;m:cuboid;scl:5.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_375;pos:15,385,1245;rot:0,180,0;m:cuboid;scl:5.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_376;pos:-5,385,1270;rot:0,180,0;m:cuboid;scl:1.1,6.1,4.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_377;pos:-20,385,1295;rot:0,180,0;m:cuboid;scl:4.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_378;pos:-45,385,1340;rot:0,180,0;m:cuboid;scl:1.1,6.1,10.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_379;pos:-65,385,1445;rot:0,180,0;m:cuboid;scl:5.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_380;pos:65,385,1445;rot:0,180,0;m:cuboid;scl:5.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_381;pos:-20,385,1445;rot:0,180,0;m:cuboid;scl:4.1,6.1,1.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_382;pos:-45,360,1415;rot:0,180,0;m:cuboid;scl:1.1,2.1,5.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_383;pos:-45,400,1415;rot:0,180,0;m:cuboid;scl:1.1,3.1,5.1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
