i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cylinder_248;pos:0,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_249;pos:60,100,60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_250;pos:60,100,120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_251;pos:60,100,180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_252;pos:60,100,-60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_253;pos:60,100,-120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_254;pos:60,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_255;pos:120,100,60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_256;pos:120,100,120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_257;pos:120,100,180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_258;pos:120,100,-60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_259;pos:120,100,-120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_260;pos:120,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_261;pos:180,100,60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_262;pos:180,100,120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_263;pos:180,100,180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_264;pos:180,100,-60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_265;pos:180,100,-120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_266;pos:180,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_267;pos:-60,100,60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_268;pos:-60,100,120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_269;pos:-60,100,180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_270;pos:-60,100,-60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_271;pos:-60,100,-120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_272;pos:-60,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_273;pos:-120,100,60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_274;pos:-120,100,120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_275;pos:-120,100,180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_276;pos:-120,100,-60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_277;pos:-120,100,-120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_278;pos:-120,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_279;pos:-180,100,60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_280;pos:-180,100,120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_281;pos:-180,100,180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_282;pos:-180,100,-60;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_283;pos:-180,100,-120;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:cylinder_284;pos:-180,100,-180;rot:0,180,0;m:cylinder;scl:0.3,5,0.3;t:lava1;;
i:spawnhuman_294;pos:0,200,0;rot:0,180,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:cuboid_295;pos:0,195,0;rot:0,180,0;m:cuboid;scl:2,0.5,2;t:ice1;til:1,0.1;;
i:cuboid_296;pos:0,195,0;rot:0,180,0;m:cuboid;scl:2.5,0.4,2.5;t:metal2;;
i:cylinder_297;pos:0,100,0;rot:0,180,0;m:cylinder;scl:0.6,9.75,0.6;t:lava1;;
