i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:sphere_838;pos:-33.5,98.5,-18;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_839;pos:-31,98.5,-19.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_840;pos:-38.5,210.5,18;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_841;pos:-34,203.5,24;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_842;pos:-42.5,213.5,7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_843;pos:-40.5,211,15;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_844;pos:-1.5,199.5,-17;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_845;pos:-19,194.5,24;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_846;pos:-1,197.5,-7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_847;pos:-1.5,198.5,-12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_848;pos:-24,188,26;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_849;pos:-2.5,213.5,-23.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_850;pos:-20,188,23.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_851;pos:-20,182,23.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_852;pos:-2.5,198,-12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_853;pos:-13.5,184,-17.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_854;pos:-8.5,199,-25.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_855;pos:-12,190,-20.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_856;pos:-14.5,191,-23;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_857;pos:-5,197,-18;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_858;pos:-3.5,200,-21.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_859;pos:-10,196,-22;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_860;pos:-5.5,198,-21.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_861;pos:-2.5,208,-23;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_862;pos:-7,187,-6.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_863;pos:-8.5,228.5,-19;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_864;pos:-8,188,-11;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_865;pos:-10,182,-10.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_866;pos:-12,224.5,-22;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_867;pos:-12.5,188,17.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_868;pos:-12.5,228.5,-19;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_869;pos:-17.5,228,-19;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_870;pos:-9,189,-16.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_871;pos:-11.5,214.5,28;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_872;pos:-14.5,219,27;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_873;pos:-4.5,207,-25;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_874;pos:-2,202,-23;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_875;pos:-8,219.5,28.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_876;pos:-6,194,-12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_877;pos:-11,219.5,28;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_878;pos:-11,224,27.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_879;pos:-28,187.5,26;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_880;pos:-28,193.5,26;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_881;pos:-43,195,3;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_882;pos:-28.5,182,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_883;pos:-43.5,189,12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_884;pos:-43,195,12;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_885;pos:-43.5,183.5,13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_886;pos:-44,189.5,8.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_887;pos:-43,189.5,3.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_888;pos:-37.5,202,-12;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_889;pos:-41.5,200,16;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_890;pos:-42,201.5,-2;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_891;pos:-40,201.5,-7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_892;pos:-38,199,22;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_893;pos:-43,184,4;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_894;pos:-40,199.5,19;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_895;pos:-39,204.5,19;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_896;pos:-21.5,185,-18;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_897;pos:-31.5,196.5,-16.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_898;pos:-36,182.5,25.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_899;pos:-26.5,191,-18.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_900;pos:-31.5,191,-15.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_901;pos:-35.5,193.5,24;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_902;pos:-32.5,187.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_903;pos:-39,188.5,23;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_904;pos:-36,188,24.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_905;pos:-23.5,198.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_906;pos:-41,183,20.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_907;pos:-42.5,189,16.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_908;pos:-20,191,-21;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_909;pos:-19.5,197,-23.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_910;pos:-18.5,203.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_911;pos:-18.5,199,24.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_912;pos:-40.5,189,20;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_913;pos:-40.5,194.5,19;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_914;pos:-39.5,190,-6.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_915;pos:-39.5,195.5,-7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_916;pos:-39.5,184.5,-5.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_917;pos:-37,190.5,-11;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_918;pos:-34,230.5,17.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_919;pos:-35.5,232,14;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_920;pos:-42,189.5,-1.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_921;pos:-34.5,236.5,13.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_922;pos:-32,225,21;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_923;pos:-37.5,235.5,0.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_924;pos:-39,231.5,0.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_925;pos:-36,240,0;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_926;pos:-38.5,235.5,3.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_927;pos:-28.5,228,23.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_928;pos:-31,229.5,20.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_929;pos:-36.5,236,-3;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_930;pos:-30.5,233.5,20;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_931;pos:-37,227.5,14.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_932;pos:-10.5,200,22.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_933;pos:-11,204,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_934;pos:-10.5,195.5,20.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_935;pos:-14,199.5,24;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_936;pos:-24,340,-1;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_937;pos:-13.5,339,5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_938;pos:-7.5,200,23;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_939;pos:-22,339.5,1;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_940;pos:-5.5,195.5,16;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_941;pos:-2.5,232.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_942;pos:-4,224.5,27.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_943;pos:-37.5,233.5,10.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_944;pos:-2.5,239,25.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_945;pos:-10.5,194.5,17.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_946;pos:-9,195,17.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_947;pos:-6.5,232,27;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_948;pos:-5.5,194.5,13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_949;pos:-13.5,237,-13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_950;pos:-14,234.5,-14.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_951;pos:-1.5,195.5,9;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_952;pos:-1.5,196,4.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_953;pos:-36.5,239,6.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_954;pos:-38,234.5,7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_955;pos:-14,232,-16;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_956;pos:-10,234.5,-14.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_957;pos:-2,194.5,14;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_958;pos:-5.5,193.5,8;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_959;pos:-6,186.5,3;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_960;pos:-13.5,181.5,17;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_961;pos:-15,188.5,21.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_962;pos:-9,187.5,13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_963;pos:-3.5,196,8;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_964;pos:-7.5,187,8;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_965;pos:-9.5,180.5,8;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_966;pos:-39.5,230,7.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_967;pos:-22.5,232,-14.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_968;pos:-17.5,234.5,-14.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_969;pos:-26.5,235.5,-12;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_970;pos:-22,234.5,-13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_971;pos:-25,227.5,25;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_972;pos:-25.5,223.5,25.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_973;pos:-24.5,232,24.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_974;pos:-21.5,227.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_975;pos:-21.5,238,-12;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_976;pos:-17.5,228,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_977;pos:-18,223.5,27;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_978;pos:-17,232.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_979;pos:-13.5,228.5,27;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_980;pos:-28,253.5,-5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_981;pos:-27,257,-4.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_982;pos:-29.5,254,-3;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_983;pos:-29.5,249.5,-5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_984;pos:-40,208,-7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_985;pos:-23.5,170,-13.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_986;pos:-36,145.5,0;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_987;pos:-24.5,161,-13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_988;pos:-20,161,-14.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_989;pos:-35.5,153,-3;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_990;pos:-29.5,138,-7;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_991;pos:-33.5,138,-2.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_992;pos:-34.5,145.5,-2.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_993;pos:-24.5,152.5,-12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_994;pos:-17.5,160,-12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_995;pos:-14.5,159,-10.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_996;pos:-13.5,336,8;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_997;pos:-18.5,151,-12;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_998;pos:-38,160,20;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_999;pos:-39.5,168,21;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1000;pos:-16,169,-13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1001;pos:-37,151,18.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1002;pos:-27.5,145.5,-10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1003;pos:-38,153,4.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1004;pos:-39.5,161,5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1005;pos:-41.5,168.5,14;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1006;pos:-40.5,161,9.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1007;pos:-12.5,157,5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1008;pos:-15,149,9.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1009;pos:-38.5,161.5,0.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1010;pos:-41,169.5,5.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1011;pos:-40,160.5,13.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1012;pos:-12.5,157.5,-3;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1013;pos:-14,149,2;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1014;pos:-30,145.5,-8;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1015;pos:-33,145.5,-5.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1016;pos:-39.5,160,17;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1017;pos:-38.5,152.5,12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1018;pos:-12.5,157.5,1;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1019;pos:-11,165.5,0;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1020;pos:-25,248,23;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1021;pos:-18,253,-9.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1022;pos:-21.5,247,24.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1023;pos:-22.5,242,24.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1024;pos:-33.5,240,-5.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1025;pos:-35,236,-5.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1026;pos:-19,249,-9.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1027;pos:-19.5,245,-9.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1028;pos:-21.5,252,24.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1029;pos:-27.5,249.5,20;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1030;pos:-28.5,244.5,20;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1031;pos:-31.5,247.5,13;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1032;pos:-26.5,254.5,20;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1033;pos:-30,254,-0.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1034;pos:-31.5,250,-0.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1035;pos:-30,251,17;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1036;pos:-29,258.5,0;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1037;pos:-15.5,250.5,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1038;pos:-12.5,247.5,-10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1039;pos:-12.5,244,-10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1040;pos:-12,251.5,-10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1041;pos:-15.5,248,-10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1042;pos:-15,329,12.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1043;pos:-14.5,332.5,10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1044;pos:-9,247.5,-10;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1045;pos:-11.5,332.5,10.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1046;pos:-31,254.5,2.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1047;pos:-16,241,26.5;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1048;pos:-19,246,26;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
i:sphere_1049;pos:-12.5,245.5,27;rot:90,180,0;m:sphere;scl:0.4,0.4,0.4;t:metal1;til:5,5;;
