i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_191;pos:0,125,200;rot:0,180,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_192;pos:-34.7296,125,196.9616;rot:0,169.9987,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_193;pos:-68.404,125,187.9385;rot:0,160.003,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_194;pos:-100,125,173.2051;rot:0,150.0053,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_195;pos:-128.5575,125,153.2089;rot:0,139.997,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_196;pos:-153.2089,125,128.5575;rot:0,130.0007,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_197;pos:-173.2051,125,100;rot:0,119.9957,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_198;pos:-187.9385,125,68.404;rot:0,110.0006,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_199;pos:-196.9616,125,34.7296;rot:0,99.99998,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_200;pos:-200,125,0;rot:0,90,0;m:cuboid;scl:3.6652,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_201;pos:0,125,-150;rot:0,180,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_202;pos:26.0472,125,-147.7212;rot:0,169.9987,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_203;pos:51.303,125,-140.9539;rot:0,160.003,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_204;pos:75,125,-129.9038;rot:0,150.0053,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_205;pos:96.4181,125,-114.9067;rot:0,139.997,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_206;pos:114.9067,125,-96.4181;rot:0,130.0007,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_207;pos:129.9038,125,-75;rot:0,119.9957,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_208;pos:140.9539,125,-51.303;rot:0,110.0006,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_209;pos:147.7212,125,-26.0472;rot:0,99.99998,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_210;pos:150,125,0;rot:0,90,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_211;pos:0,125,150;rot:0,180,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_212;pos:26.0472,125,147.7212;rot:0,190.0013,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_213;pos:51.303,125,140.9539;rot:0,199.997,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_214;pos:75,125,129.9038;rot:0,209.9947,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_215;pos:129.9038,125,75;rot:0,240.0043,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_216;pos:140.9539,125,51.303;rot:0,249.9994,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_217;pos:147.7212,125,26.0472;rot:0,260,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_218;pos:150,125,0;rot:0,270,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_219;pos:0,125,-150;rot:0,180,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_220;pos:-26.0472,125,-147.7212;rot:0,190.0013,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_221;pos:-51.303,125,-140.9539;rot:0,199.997,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_222;pos:-75,125,-129.9038;rot:0,209.9947,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_223;pos:-96.4181,125,-114.9067;rot:0,220.003,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_224;pos:-114.9067,125,-96.4181;rot:0,229.9993,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_225;pos:-129.9038,125,-75;rot:0,240.0043,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_226;pos:-140.9539,125,-51.303;rot:0,249.9994,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_227;pos:-147.7212,125,-26.0472;rot:0,260,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_228;pos:-150,125,0;rot:0,270,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_229;pos:0,125,150;rot:0,180,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_230;pos:-26.0472,125,147.7212;rot:0,169.9987,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_231;pos:-51.303,125,140.9539;rot:0,160.003,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_232;pos:-75,125,129.9038;rot:0,150.0053,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_233;pos:-96.4181,125,114.9067;rot:0,139.997,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_234;pos:-114.9067,125,96.4181;rot:0,130.0007,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_235;pos:-129.9038,125,75;rot:0,119.9957,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_236;pos:-140.9539,125,51.303;rot:0,110.0006,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_237;pos:-147.7212,125,26.0472;rot:0,99.99998,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_238;pos:-150,125,0;rot:0,90,0;m:cuboid;scl:2.7925,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_239;pos:186.4123,125,266.2244;rot:0,124.997,0;m:cuboid;scl:37,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_240;pos:327.6608,125,229.4306;rot:0,144.9999,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_241;pos:163.8304,125,114.7153;rot:0,144.9999,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_242;pos:116.4686,125,434.6667;rot:0,105.0019,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_243;pos:64.7048,125,241.4815;rot:0,105.0019,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_244;pos:-200.7518,125,286.7032;rot:0,235.003,0;m:cuboid;scl:22,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_245;pos:-90.5867,125,338.074;rot:0,254.998,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_246;pos:-286.7032,125,200.7518;rot:0,215.0001,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_247;pos:0,125,-400;rot:0,90,0;m:cuboid;scl:22,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_248;pos:-103.5276,125,-386.3703;rot:0,105.0019,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_249;pos:103.5276,125,-386.3703;rot:0,254.998,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_250;pos:-289.7778,125,-77.6458;rot:0,164.9947,0;m:cuboid;scl:22,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_251;pos:-298.8584,125,26.1467;rot:0,185.0045,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_252;pos:-245.7456,125,-172.0729;rot:0,144.9999,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_253;pos:289.7778,125,-77.6458;rot:0,195.0053,0;m:cuboid;scl:22,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_254;pos:298.8584,125,26.1467;rot:0,174.9955,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:cuboid_255;pos:245.7456,125,-172.0729;rot:0,215.0001,0;m:cuboid;scl:12,14,2;t:stone4;til:2.4,3.6;;
i:spawnhuman_256;pos:179.6128,165,385.1808;rot:0,114.9976,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:cuboid_257;pos:114.9067,125,96.4181;rot:0,229.9993,0;m:cuboid;scl:2.7925,14,2;mat:transparent;clr:255,255,0,175;l:0;c:trigger;c:finish;;
i:cuboid_258;pos:96.4181,125,114.9067;rot:0,220.003,0;m:cuboid;scl:2.7925,14,2;mat:transparent;clr:255,255,0,175;l:0;c:trigger;c:finish;;
i:cuboid_259;pos:97.0571,125,362.2222;rot:0,105.0019,0;m:cuboid;scl:5,14,2;mat:transparent;clr:0,0,255,175;l:0;c:start;;
i:cuboid_260;pos:0,185,0;rot:0,180,0;m:cuboid;scl:102,2,102;mat:transparent;clr:0,234,255,82;l:23;c:barrier;;
i:arena2_261;pos:0,75,0;rot:0,180,0;m:arena2;scl:0.6,0.6,0.6;;
