i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_365;pos:-68.40403,233.6851,145.3763;rot:354.7531,256.8878,23.12646;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:0,255,255,200;;
i:cuboid_366;pos:68.40403,243.2654,167.5152;rot:13.13702,264.8164,23.6797;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_367;pos:134.7296,264.4719,171.0814;rot:22.2528,269.1381,24.99822;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_368;pos:196.9615,295.8733,169.4494;rot:31.23852,274.0616,27.22174;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_369;pos:253.2089,336.5154,162.6687;rot:39.99733,280.0131,30.7;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_370;pos:301.7626,385.1633,150.9454;rot:48.36309,287.6811,36.06229;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_371;pos:341.1474,440.3389,134.6357;rot:56.025,298.2209,44.41718;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_372;pos:370.1666,500.3658,114.2352;rot:62.37412,313.4154,57.50853;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_373;pos:387.9385,563.4199,90.36372;rot:66.31775,334.8015,76.83966;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_374;pos:375.877,654.333,125.5562;rot:66.6,0,109.9999;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_375;pos:370.1666,717.2542,96.06314;rot:61.66962,20.11161,128.1487;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_376;pos:353.2089,776.6125,63.65123;rot:54.6814,33.77465,139.7945;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_377;pos:325.5191,830.6047,29.3053;rot:46.62557,43.16867,147.0836;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_378;pos:287.9385,877.59,-5.931046;rot:38.0049,50.04669,151.7301;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_379;pos:241.6091,916.1409,-40.98719;rot:29.0694,55.44604,154.7238;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_380;pos:187.9385,945.0861,-74.79795;rot:19.95262,59.9702,156.6074;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_381;pos:128.5575,963.5459,-106.336;rot:10.73397,63.99402,157.676;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_382;pos:65.27036,970.9596,-134.6431;rot:1.466726,67.77722,158.0795;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_383;pos:-65.27036,952.0899,-178.2483;rot:342.9543,75.45192,157.0241;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_384;pos:-128.5575,926.3799,-192.2215;rot:333.7984,79.78446,155.4218;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_385;pos:-187.9385,890.753,-200.3542;rot:324.7944,84.85574,152.8231;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_386;pos:-241.6091,846.2917,-202.3992;rot:316.0544,91.18013,148.7796;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_387;pos:-287.9385,794.347,-198.2943;rot:307.7816,99.62811,142.472;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_388;pos:-325.5191,736.4971,-188.1645;rot:300.3773,111.702,132.4392;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_389;pos:-353.2089,674.4999,-172.3173;rot:294.6511,129.5958,116.5222;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_390;pos:-370.1666,610.239,-151.2343;rot:291.9672,154.1376,93.92364;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_391;pos:-375.877,545.667,-125.5562;rot:293.4,180,70.00005;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_392;pos:-370.1666,482.7458,-96.06314;rot:298.3304,200.1116,51.85134;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_393;pos:-353.2089,423.3874,-63.65123;rot:305.3186,213.7746,40.20548;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_394;pos:-325.5191,369.3953,-29.3053;rot:313.3744,223.1687,32.91637;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_395;pos:-287.9385,322.41,5.931046;rot:321.9951,230.0467,28.26992;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_396;pos:-241.6091,283.8591,40.98719;rot:330.9306,235.446,25.27622;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_397;pos:-187.9385,254.914,74.79795;rot:340.0474,239.9702,23.3926;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_398;pos:-128.5575,236.4541,106.336;rot:349.266,243.994,22.32405;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_399;pos:-65.27036,229.0404,134.6431;rot:358.5333,247.7772,21.92051;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:0,255,255,200;;
i:cuboid_400;pos:65.27036,247.9101,178.2483;rot:17.04568,255.4519,22.97589;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_401;pos:128.5575,273.6201,192.2215;rot:26.2016,259.7845,24.5782;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_402;pos:187.9385,309.247,200.3542;rot:35.20557,264.8557,27.17688;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_403;pos:241.6091,353.7083,202.3992;rot:43.94563,271.1801,31.22037;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_404;pos:287.9385,405.653,198.2943;rot:52.2184,279.6281,37.52794;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_405;pos:325.5191,463.5029,188.1645;rot:59.62275,291.702,47.56076;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_406;pos:353.2089,525.5001,172.3173;rot:65.34888,309.5958,63.47784;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_407;pos:370.1666,589.761,151.2343;rot:68.03284,334.1376,86.07637;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_408;pos:346.4102,679.4296,183.5509;rot:66.6,-4.299525E-06,120;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_409;pos:341.1474,741.9694,153.1768;rot:60.38089,17.71472,135.9004;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_410;pos:325.5191,800.1956,118.1484;rot:52.60718,29.19273,145.5028;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_411;pos:300,852.3389,79.53019;rot:44.06801,37.05984,151.4005;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_412;pos:265.3656,896.8151,38.49547;rot:35.1277,42.89309,155.1319;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_413;pos:222.6682,932.2727,-3.708913;rot:25.96394,47.55188,157.5082;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_414;pos:173.2051,957.6343,-45.8006;rot:16.67283,51.52823,158.9591;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_415;pos:118.4793,972.1294,-86.50066;rot:7.313086,55.13216,159.7107;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_416;pos:60.1535,975.3176,-124.5724;rot:357.926,58.58638,159.8691;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_417;pos:-60.1535,947.7319,-188.319;rot:339.2112,65.81967,158.4144;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_418;pos:-118.4793,917.7964,-212.0569;rot:329.9677,70.05148,156.5919;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_419;pos:-173.2051,878.2047,-229.3515;rot:320.8874,75.1523,153.687;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_420;pos:-222.6682,830.16,-239.6774;rot:312.0947,81.74594,149.1315;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_421;pos:-265.3656,775.1219,-242.7209;rot:303.8311,90.95435,141.8468;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_422;pos:-300,714.7629,-238.3893;rot:296.6087,104.8116,129.8342;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_423;pos:-325.5191,650.9168,-226.8145;rot:291.5147,126.1328,110.3096;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_424;pos:-341.1474,585.5237,-208.348;rot:290.233,154.2251,83.99326;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_425;pos:-346.4102,520.5704,-183.5509;rot:293.4,180,59.99997;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_426;pos:-341.1474,458.0306,-153.1768;rot:299.6191,197.7147,44.09965;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_427;pos:-325.5191,399.8044,-118.1484;rot:307.3928,209.1927,34.49721;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_428;pos:-300,347.661,-79.53019;rot:315.932,217.0598,28.59945;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_429;pos:-265.3656,303.1849,-38.49547;rot:324.8723,222.8931,24.86813;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_430;pos:-222.6682,267.7273,3.708913;rot:334.0361,227.5519,22.49179;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_431;pos:-173.2051,242.3657,45.8006;rot:343.3272,231.5282,21.04087;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_432;pos:-118.4793,227.8706,86.50066;rot:352.6869,235.1322,20.2893;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_433;pos:-60.1535,224.6824,124.5724;rot:2.073993,238.5864,20.13088;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:0,255,255,200;;
i:cuboid_434;pos:60.1535,252.2681,188.319;rot:20.78884,245.8197,21.58562;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_435;pos:118.4793,282.2036,212.0569;rot:30.03226,250.0515,23.40812;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_436;pos:173.2051,321.7953,229.3515;rot:39.11265,255.1523,26.31303;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_437;pos:222.6682,369.84,239.6774;rot:47.90534,261.7459,30.86852;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_438;pos:265.3656,424.8781,242.7209;rot:56.16885,270.9543,38.15324;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_439;pos:300,485.2371,238.3893;rot:63.39129,284.8116,50.16579;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_440;pos:325.5191,549.0832,226.8145;rot:68.48531,306.1328,69.69038;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_441;pos:341.1474,614.4763,208.348;rot:69.76698,334.2251,96.00674;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_442;pos:306.4178,702.1127,235.9685;rot:66.59998,-4.299525E-06,130;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_443;pos:301.7626,764.3079,204.798;rot:59.25856,15.08401,143.4749;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_444;pos:287.9385,821.5108,167.4048;rot:50.81379,24.49813,151.2166;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_445;pos:265.3656,871.9831,124.9252;rot:41.84807,30.94267,155.8948;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_446;pos:234.7296,914.1914,78.64967;rot:32.61207,35.77244,158.8276;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_447;pos:196.9615,946.8531,29.98447;rot:23.22635,39.68584,160.6666;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_448;pos:153.2089,968.9759,-19.5918;rot:13.75655,43.07896,161.7468;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_449;pos:104.801,979.8875,-68.57279;rot:4.243961,46.20548,162.2376;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_450;pos:53.20889,979.2564,-115.4702;rot:354.7191,49.25502,162.21;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_451;pos:-53.20889,943.7931,-197.4212;rot:335.7469,55.83628,160.5074;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_452;pos:-104.801,910.0383,-229.9848;rot:326.3736,59.8267,158.5695;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_453;pos:-153.2089,866.8632,-255.5603;rot:317.1596,64.79049,155.4864;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_454;pos:-196.9615,815.5795,-273.3708;rot:308.235,71.4758,150.5556;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_455;pos:-234.7296,757.7457,-282.8751;rot:299.8729,81.34393,142.3516;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_456;pos:-265.3656,695.1187,-283.7843;rot:292.7145,97.2871,128.0123;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_457;pos:-287.9385,629.6017,-276.0709;rot:288.2464,123.1975,103.6713;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_458;pos:-301.7626,563.1852,-259.9692;rot:288.533,155.2596,73.1684;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_459;pos:-306.4178,497.8873,-235.9685;rot:293.4,180,49.99996;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_460;pos:-301.7626,435.692,-204.798;rot:300.7415,195.084,36.52507;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_461;pos:-287.9385,378.4892,-167.4048;rot:309.1862,204.4981,28.78335;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_462;pos:-265.3656,328.0169,-124.9252;rot:318.1519,210.9427,24.10524;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_463;pos:-234.7296,285.8086,-78.64967;rot:327.3879,215.7724,21.17245;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_464;pos:-196.9615,253.1469,-29.98447;rot:336.7737,219.6858,19.33338;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_465;pos:-153.2089,231.0241,19.5918;rot:346.2434,223.0789,18.25323;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_466;pos:-104.801,220.1125,68.57279;rot:355.756,226.2055,17.7624;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_467;pos:-53.20889,220.7436,115.4702;rot:5.28088,229.255,17.79001;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:0,255,255,200;;
i:cuboid_468;pos:53.20889,256.2069,197.4212;rot:24.25315,235.8363,19.49255;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_469;pos:104.801,289.9617,229.9848;rot:33.62644,239.8267,21.43046;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_470;pos:153.2089,333.1368,255.5603;rot:42.84039,244.7905,24.51362;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_471;pos:196.9615,384.4204,273.3708;rot:51.765,251.4758,29.44445;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_472;pos:234.7296,442.2543,282.8751;rot:60.12714,261.3439,37.6484;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_473;pos:265.3656,504.8813,283.7843;rot:67.28546,277.2871,51.98769;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_474;pos:287.9385,570.3983,276.0709;rot:71.75359,303.1975,76.3287;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_475;pos:301.7626,636.8148,259.9692;rot:71.46706,335.2596,106.8316;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_476;pos:257.1151,721.6932,281.2163;rot:66.60001,4.299525E-06,139.9999;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_477;pos:253.2089,783.5909,249.3584;rot:58.31876,12.27079,150.9174;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_478;pos:241.6091,839.9104,209.9239;rot:49.31937,19.71071,156.944;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_479;pos:222.6682,888.9403,164.1109;rot:39.99205,24.80308,160.5363;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_480;pos:196.9615,929.1909,113.3115;rot:30.49632,28.65346,162.7666;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_481;pos:165.2704,959.4392,59.0692;rot:20.90784,31.81034,164.1407;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_482;pos:128.5575,978.7661,3.032101;rot:11.26836,34.58387,164.9122;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_483;pos:87.93852,986.5844,-53.09713;rot:1.604698,37.17569,165.2037;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_484;pos:44.64756,982.6566,-107.613;rot:351.938,39.74269,165.0586;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_485;pos:-44.64756,940.3929,-205.2784;rot:332.6789,45.43896,163.3016;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_486;pos:-87.93852,903.3414,-245.4604;rot:323.1463,49.01406,161.3955;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_487;pos:-128.5575,857.0729,-278.1842;rot:313.751,53.60905,158.3363;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_488;pos:-165.2704,802.9935,-302.4555;rot:304.6159,60.08816,153.2961;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_489;pos:-196.9615,742.7462,-317.5369;rot:296.0256,70.33255,144.4221;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_490;pos:-222.6682,678.1616,-322.9701;rot:288.7526,88.64862,127.4323;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_491;pos:-241.6091,611.202,-318.5899;rot:284.8812,121.1238,96.26028;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_492;pos:-253.2089,543.9022,-304.5296;rot:286.934,157.4668,61.21708;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_493;pos:-257.1151,478.3068,-281.2163;rot:293.4,180,40.00011;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_494;pos:-253.2089,416.4091,-249.3584;rot:301.6812,192.2708,29.08255;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_495;pos:-241.6091,360.0896,-209.9239;rot:310.6806,199.7107,23.05596;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_496;pos:-222.6682,311.0597,-164.1109;rot:320.008,204.8031,19.46367;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_497;pos:-196.9615,270.8091,-113.3115;rot:329.5037,208.6535,17.23344;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_498;pos:-165.2704,240.5608,-59.0692;rot:339.0922,211.8103,15.85929;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_499;pos:-128.5575,221.2339,-3.032101;rot:348.7316,214.5839,15.08782;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_500;pos:-87.93852,213.4156,53.09713;rot:358.3953,217.1757,14.79628;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_501;pos:-44.64756,217.3435,107.613;rot:8.062018,219.7427,14.9414;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:0,255,255,200;;
i:cuboid_502;pos:44.64756,259.6071,205.2784;rot:27.32112,225.439,16.69838;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_503;pos:87.93852,296.6586,245.4604;rot:36.85373,229.014,18.60454;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_504;pos:128.5575,342.9271,278.1842;rot:46.24896,233.6091,21.66365;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_505;pos:165.2704,397.0065,302.4555;rot:55.38406,240.0882,26.70389;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_506;pos:196.9615,457.2538,317.5369;rot:63.97436,250.3326,35.57784;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_507;pos:222.6682,521.8384,322.9701;rot:71.24737,268.6486,52.5677;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_508;pos:241.6091,588.798,318.5899;rot:75.11882,301.1238,83.73972;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_509;pos:253.2089,656.0978,304.5296;rot:73.06599,337.4668,118.7829;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_510;pos:200,737.576,317.9195;rot:66.59999,0,150;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:229,25,255,200;;
i:cuboid_511;pos:196.9615,799.2325,285.504;rot:57.57427,9.318416,158.2638;m:cuboid;scl:7.129284,3,7.15585;mat:transparent;clr:204,51,255,200;;
i:cuboid_512;pos:187.9385,854.8354,244.4136;rot:48.13962,14.84863,162.6884;m:cuboid;scl:6.917967,3,7.15585;mat:transparent;clr:178,76,255,200;;
i:cuboid_513;pos:173.2051,902.6953,195.8968;rot:38.52312,18.63561,165.2967;m:cuboid;scl:6.501755,3,7.15585;mat:transparent;clr:153,102,255,200;;
i:cuboid_514;pos:153.2089,941.3579,141.4278;rot:28.81351,21.51879,166.9011;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
i:cuboid_515;pos:128.5575,969.6485,82.66156;rot:19.05329,23.90495,167.8728;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_516;pos:100,986.7076,21.3837;rot:9.265879,26.02332,168.3929;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_517;pos:68.40403,992.0167,-40.5439;rot:359.4667,28.02559,168.5459;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_518;pos:34.72963,985.4146,-101.2396;rot:349.6681,30.03432,168.355;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_519;pos:-34.72963,937.6349,-211.6519;rot:330.1269,34.60066,166.7618;m:cuboid;scl:1.981431,3,7.15585;mat:transparent;clr:25,229,255,200;;
i:cuboid_520;pos:-68.40403,897.9091,-258.0137;rot:320.4249,37.55795,165.0709;m:cuboid;scl:3.124965,3,7.15585;mat:transparent;clr:51,204,255,200;;
i:cuboid_521;pos:-100,849.1315,-296.5358;rot:310.8225,41.48192,162.3165;m:cuboid;scl:4.178852,3,7.15585;mat:transparent;clr:76,178,255,200;;
i:cuboid_522;pos:-128.5575,792.7841,-326.0479;rot:301.4171,47.28959,157.6078;m:cuboid;scl:5.11107,3,7.15585;mat:transparent;clr:102,153,255,200;;
i:cuboid_523;pos:-153.2089,730.5792,-345.6532;rot:292.4637,57.25919,148.6885;m:cuboid;scl:5.893293,3,7.15585;mat:transparent;clr:127,127,255,200;;
